epoch,split,week,tow,time_gps_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ref_sys_id,cb_m,cd_mps,inter_gnss_m,ibb_m,used_obs,rejected_obs,pdop,r_inflation,gt_lat_deg,gt_lon_deg,gt_h_m,pred_lat_deg,pred_lon_deg,pred_h_m,enu_e_m,enu_n_m,enu_u_m,enu_3d_m,init_ok
406,train,1900,131006.899999912,1149251006.9,3784297.155832122,900845.0762599289,5037719.943733882,0.0,0.0,0.0,0,-59969.572648219364,-52.351109894354735,1:0.000000;6:2.837058,,12,1,1.723433006016436,1.0,52.5112349063954,13.390070870117,75.2512464034462,52.51129365877494,13.389946512735506,113.94485303852707,-8.443125165430866,6.537915353836249,38.69359770545462,40.14006979471539,1
407,train,1900,131007.099999912,1149251007.1,3784298.0839756783,900844.7979509549,5037719.808783134,0.0,0.0,0.0,0,-59979.737412399045,-52.34506010248629,1:0.000000;6:2.849208,,13,1,1.3577492325644027,1.0,52.5112345178507,13.3900608572598,75.254256669567,52.51128694205604,13.389939359230532,114.34806631691754,-8.248993965961304,5.833722272165385,39.09380165579423,40.378255842740465,1
408,train,1900,131007.299999912,1149251007.3,3784298.634212545,900844.2113774312,5037720.018306093,0.0,0.0,0.0,0,-59989.771524272015,-52.33632325467136,1:0.000000;6:2.866307,,13,1,1.3577268660050936,1.0,52.511234231233,13.3900516202248,75.2572533645297,52.511285239756496,13.38992907776173,114.75742000248283,-8.319905666897107,5.676187037228397,39.500158696356806,40.76398492082243,1
409,train,1900,131007.499999912,1149251007.5,3784299.188329941,900843.5754389792,5037720.276018213,0.0,0.0,0.0,0,-59999.84069069555,-52.32835377410336,1:0.000000;6:2.882619,,13,1,1.357704497505502,1.0,52.5112339763904,13.3900431413236,75.2602270459816,52.5112838556076,13.389918075736318,115.2003506552428,-8.491211675606769,5.550519584708539,39.94011555335348,41.20827312318998,1
410,train,1900,131007.699999912,1149251007.6999998,3784299.6762431,900843.0253890279,5037720.627800967,0.0,0.0,0.0,0,-60009.89739766446,-52.32016015463712,1:0.000000;6:2.898035,,13,1,1.3576821253827205,1.0,52.5112338349996,13.3900353774958,75.2631692931155,52.51128330335914,13.389908530174738,115.69083197414875,-8.612181601395159,5.504800367019655,40.42765450341291,41.69973318455972,1
411,train,1900,131007.899999912,1149251007.9,3784299.826485413,900842.3331769283,5037720.993020113,0.0,0.0,0.0,0,-60020.06280003549,-52.31419615439049,1:0.000000;6:2.920447,,12,1,1.443059372860513,1.0,52.5112338010147,13.3900282370814,75.266075149076,52.51128540164599,13.389898099396017,115.9720168095082,-8.835577812898595,5.742078224862858,40.705932967032595,42.04773330804862,1
412,train,1900,131008.099999912,1149251008.1,3784299.554005043,900841.779902296,5037721.304938869,0.0,0.0,0.0,0,-60030.39478240982,-52.31156938730412,1:0.000000;6:2.939673,,13,1,1.3576373815375353,1.0,52.5112337647902,13.3900216568639,75.268942477611,52.51128991128162,13.389891101217748,115.98021321278065,-8.86395397700067,6.247937375731205,40.711261528019556,42.130905719676264,1
413,train,1900,131008.299999912,1149251008.3,3784300.0270307073,900841.3730419922,5037721.486773599,0.0,0.0,0.0,0,-60040.59556937056,-52.30638786711417,1:0.000000;6:2.953873,,13,1,1.35761502779593,1.0,52.5112338832114,13.3900155316495,75.2717711807514,52.51128829638217,13.389883658122914,116.34721211064607,-8.953431083910651,6.055055574311499,41.07543178430241,42.47374156404423,1
414,train,1900,131008.499999912,1149251008.5,3784300.5562700294,900840.8548440422,5037721.548665704,0.0,0.0,0.0,0,-60050.83567903755,-52.30202954624044,1:0.000000;6:2.967397,,13,1,1.3575926521276256,1.0,52.5112339209174,13.3900098370336,75.274561633408,52.511285819406396,13.38987442799789,116.63662997912616,-9.193472138188085,5.775224814079532,41.36205911857172,42.76322118523139,1
415,train,1900,131008.699999912,1149251008.6999998,3784301.0957899545,900840.4464588239,5037721.702891628,0.0,0.0,0.0,0,-60060.83512068228,-52.29276747375155,1:0.000000;6:2.981508,,13,1,1.3575702795838551,1.0,52.5112340197459,13.3900045551497,75.2773133816084,52.511283594779385,13.389866736255154,117.02087589539587,-9.357088325801909,5.5166734608103205,41.743553276996465,43.133664673889115,1
416,train,1900,131008.899999912,1149251008.9,3784301.161738733,900840.1717829889,5037721.8222950995,0.0,0.0,0.0,0,-60071.059988392255,-52.288036436562265,1:0.000000;6:2.989264,,12,1,1.4979048807483821,1.0,52.5112340808002,13.3899997024529,75.280025502262,52.51128424391217,13.389862575636338,117.11595274694264,-9.310100322765969,5.5821142907491925,41.83591801879981,43.221314237893,1
417,train,1900,131009.099999912,1149251009.1,3784300.4234215356,900839.385609786,5037722.275539137,0.0,0.0,0.0,0,-60081.56351103735,-52.288961728326285,1:0.000000;6:3.006965,,11,2,1.497875742353936,1.0,52.5112341628335,13.3899953038136,75.2826965062417,52.51129314239822,13.389853829274012,116.92765891179442,-9.60528279493642,6.563201509831284,41.6449518097417,43.23932333958363,1
418,train,1900,131009.299999912,1149251009.3,3784299.685477993,900838.308890067,5037722.943963786,0.0,0.0,0.0,0,-60091.584665326416,-52.28002546902068,1:0.000000;6:3.024364,,11,2,1.4978466259446057,1.0,52.511234234637,13.3899913650583,75.2853259635618,52.51130369491618,13.389840918550473,116.86937757302076,-10.214423726539364,7.729487012357172,41.5840387609108,43.51220175087007,1
419,train,1900,131009.499999912,1149251009.5,3784299.1599171855,900837.5025739871,5037723.700642338,0.0,0.0,0.0,0,-60101.6172711891,-52.27142579538652,1:0.000000;6:3.041248,,11,2,1.4978175015872435,1.0,52.5112343522857,13.3899878751966,75.2879147606085,52.51131281038124,13.389831157885977,117.04497734457254,-10.640172057653656,8.730756945719165,41.75704774993638,43.966924102695245,1
420,train,1900,131009.699999912,1149251009.6999998,3784299.2413299084,900836.7580612191,5037724.465684279,0.0,0.0,0.0,0,-60111.58079946426,-52.26160348822403,1:0.000000;6:3.063909,,11,2,1.4977883591396142,1.0,52.5112344237745,13.3899848612907,75.2904637904626,52.51131765916798,13.389820212480267,117.5952892433852,-11.178673390585251,9.262372310060663,42.3048089501864,44.72640316295654,1
421,train,1900,131009.899999912,1149251009.9,3784298.8261651993,900835.8274597859,5037725.775020222,0.0,0.0,0.0,0,-60121.330735201416,-52.24748294543706,1:0.000000;6:3.096093,,11,2,1.4977591894922866,1.0,52.5112344488592,13.3899822788096,75.2929736117089,52.511329236653545,13.389808294449912,118.25725324917585,-11.81249969101541,10.547915656483218,42.96425999628866,45.789969542195735,1
422,train,1900,131010.099999912,1149251010.1,3784298.4622335755,900835.2020483149,5037726.70343544,0.0,0.0,0.0,0,-60131.42951995109,-52.24051586340899,1:0.000000;6:3.126075,,10,3,1.4977300140626186,1.0,52.5112345715299,13.3899801299356,75.2954437032755,52.51133787148745,13.389800574572332,118.6903127739206,-12.190736023150196,11.495143320991534,43.3948470828424,46.517363619400705,1
423,train,1900,131010.299999912,1149251010.3,3784297.99858829,900834.6528017973,5037727.489540718,0.0,0.0,0.0,0,-60141.4583969726,-52.23210661968466,1:0.000000;6:3.154347,,11,2,1.4977008503405471,1.0,52.5112345941125,13.3899784037209,75.2978702821849,52.51134629391543,13.389794286125671,118.96215120982379,-12.500482448193896,12.429872023959382,43.66425658861749,47.08854514004693,1
424,train,1900,131010.499999912,1149251010.5,3784297.340730548,900834.4803035917,5037727.853114567,0.0,0.0,0.0,0,-60151.73905132393,-52.22875053468024,1:0.000000;6:3.174290,,10,3,1.4976716956507825,1.0,52.5112346046376,13.3899770698097,75.3002465298575,52.51135313053083,13.389794058328654,118.83683445584029,-12.42538174544026,13.189472922398311,43.536562205741376,47.15702022164872,1
425,train,1900,131010.699999912,1149251010.6999998,3784297.7494410668,900834.3356562849,5037727.986864917,0.0,0.0,0.0,0,-60162.034111913345,-52.225865634123544,1:0.000000;6:3.196888,,10,3,1.497642563765075,1.0,52.5112346444171,13.3899761083129,75.3025634562391,52.51135126579675,13.389790591713977,119.16455708257854,-12.595465401005356,12.977541424293046,43.86196800873819,47.44401508817247,1
426,train,1900,131010.899999912,1149251010.9,3784299.1447695624,900834.0898017489,5037727.978218261,0.0,0.0,0.0,0,-60172.30423714108,-52.222673925671366,1:0.000000;6:3.229887,,9,4,1.4976133984537785,1.0,52.5112345406705,13.3899755183809,75.3048089569791,52.511341945557945,13.389782309776757,119.94916532281786,-13.11771084825282,11.951941055436007,44.644331703373815,48.042060594148694,1
427,train,1900,131011.099999912,1149251011.1,3784300.3188943025,900834.147239014,5037727.692550437,0.0,0.0,0.0,0,-60182.47016499044,-52.21727734392448,1:0.000000;6:3.262147,,10,4,1.3573016670093747,1.0,52.5112346007774,13.3899758576205,75.306970101872,52.51133214385265,13.389779128035537,120.42574374843389,-13.356768394780094,10.854528523682,45.1187504510895,48.290016501249106,1
428,train,1900,131011.299999912,1149251011.3,3784301.1318785707,900834.4115251866,5037727.361893111,0.0,0.0,0.0,0,-60192.564447635785,-52.21036411526332,1:0.000000;6:3.293230,,10,4,1.3572792596405376,1.0,52.51123454549,13.3899759760478,75.3090403969818,52.511324259643004,13.389780141906432,120.68195988610387,-13.295976014338587,9.983332953702712,45.372897844504436,48.32338744175732,1
429,train,1900,131011.499999912,1149251011.5,3784301.399956969,900834.2768983743,5037727.322745663,0.0,0.0,0.0,0,-60202.62126832475,-52.20272348572077,1:0.000000;6:3.333603,,10,4,1.3572568621771113,1.0,52.5112347242528,13.3899757507041,75.3110038897151,52.51132240827296,13.389777298545141,120.79064226802438,-13.473724667316992,9.757422140823031,45.479616711263134,48.42668767785274,1
430,train,1900,131011.699999912,1149251011.6999998,3784301.5430604103,900834.2127935297,5037727.296516607,0.0,0.0,0.0,0,-60212.96005680331,-52.20082730353717,1:0.000000;6:3.367434,,9,5,1.357234471747461,1.0,52.5112344142285,13.3899758688218,75.3128439137952,52.5113213780152,13.389775891921877,120.84552142303437,-13.577245970272521,9.677275538681494,45.53265574518167,48.489318506224336,1
431,train,1900,131011.899999912,1149251011.9,3784301.986810708,900834.3325261041,5037727.134677568,0.0,0.0,0.0,0,-60223.303689900546,-52.19904391681315,1:0.000000;6:3.397456,,9,5,1.357212082267963,1.0,52.5112344580944,13.3899758648936,75.3145440627486,52.51131721704192,13.389776093953323,120.99670849181712,-13.563264133189886,9.209364761715676,45.682143386888264,48.534861261584176,1
432,train,1900,131012.099999912,1149251012.1,3784302.5933272825,900834.4448590255,5037727.060407461,0.0,0.0,0.0,0,-60233.34662263289,-52.19118401121933,1:0.000000;6:3.431389,,10,4,1.3571896853582224,1.0,52.511234425564,13.3899758389548,75.3160920416244,52.51131241816401,13.389775634793164,121.31270393170416,-13.59267945140289,8.678970132432326,45.996591529769105,48.741890500725034,1
433,train,1900,131012.299999912,1149251012.3,3784302.9236749425,900834.4830306142,5037727.046101353,0.0,0.0,0.0,0,-60243.476608254416,-52.18510193693336,1:0.000000;6:3.465186,,10,4,1.3571672773282561,1.0,52.5112346696348,13.3899757260246,75.3174887066439,52.51130998538492,13.389775054977617,121.50231825374067,-13.624379363621127,8.381092851046468,46.184809516495136,48.876405969513215,1
434,train,1900,131012.499999912,1149251012.5,3784302.7088738903,900834.3281741844,5037727.150370074,0.0,0.0,0.0,0,-60253.820091206835,-52.183342042640575,1:0.000000;6:3.499186,,9,4,1.497380040131123,1.0,52.5112346202135,13.3899757881285,75.3187271551636,52.511312301352575,13.389773568771739,121.4360523102805,-13.729499592594982,8.644311568828307,46.11730454961043,48.88792346258494,1
435,train,1900,131012.699999912,1149251012.6999998,3784302.6206384134,900834.4223361077,5037727.011804234,0.0,0.0,0.0,0,-60264.317252644396,-52.18467573277903,1:0.000000;6:3.526005,,9,4,1.497350891548784,1.0,52.5112346523335,13.3899757882925,75.3197997023685,52.511312000087514,13.389775218921352,121.28713410161436,-13.617475093509189,8.607212244418395,45.96731408429122,48.70845608995103,1
436,train,1900,131012.899999912,1149251012.9,3784302.40071433,900834.485742932,5037726.877553781,0.0,0.0,0.0,0,-60274.79493483433,-52.18558595051187,1:0.000000;6:3.552578,,9,4,1.4973217454127885,1.0,52.5112346189654,13.3899757838152,75.3207164638106,52.511312686685805,13.38977687756382,121.05933778639883,-13.50455839735094,8.68732887928649,45.73860113844171,48.47537946902332,1
437,train,1900,131013.099999912,1149251013.1,3784302.1710341624,900834.6437256744,5037726.661601748,0.0,0.0,0.0,0,-60285.35929303475,-52.18824142104328,1:0.000000;6:3.577583,,9,4,1.4972926037165277,1.0,52.5112346137175,13.3899757626169,75.3214944145142,52.5113128379516,13.389779924609302,120.77426650747657,-13.296242147221944,8.704744633061171,45.45275232019473,48.15096393474731,1
438,train,1900,131013.299999912,1149251013.3,3784302.1781548127,900835.28181926,5037726.216325581,0.0,0.0,0.0,0,-60296.13292667664,-52.1950895052259,1:0.000000;6:3.588561,,9,4,1.4972634640673084,1.0,52.5112345962965,13.3899757759011,75.3221388817702,52.51130929962289,13.389789043215726,120.5150987310335,-12.678045139347471,8.312939023693563,45.19294185817417,47.668016295659825,1
439,train,1900,131013.499999912,1149251013.5,3784302.1583281057,900835.7343675816,5037725.66827353,0.0,0.0,0.0,0,-60306.91343282669,-52.20201957004962,1:0.000000;6:3.596795,,9,4,1.497234318421947,1.0,52.5112347535402,13.3899757948515,75.3226510205566,52.51130569249791,13.389795595157826,120.13227633945644,-12.234493902927499,7.894041674887301,44.80960872267141,47.11581230228911,1
440,train,1900,131013.699999912,1149251013.6999998,3784302.0772736818,900835.9087230637,5037725.220488222,0.0,0.0,0.0,0,-60317.6338153295,-52.20771208500822,1:0.000000;6:3.607457,,9,4,1.4972051805404665,1.0,52.5112347432117,13.3899757696542,75.3230320983852,52.51130351782636,13.389798369864097,119.75355463009328,-12.044396883704627,7.653194507752005,44.430506589872365,46.66592759496344,1
441,train,1900,131013.899999912,1149251013.9,3784302.4439636003,900836.0633688502,5037724.991273493,0.0,0.0,0.0,0,-60328.10336377197,-52.20832750503077,1:0.000000;6:3.611471,,8,5,1.497176042875296,1.0,52.5112347772,13.3899757737033,75.3232854024359,52.51129946525426,13.389799334984321,119.81057714018971,-11.979147045618411,7.198445498604343,44.48727644802599,46.630841160116475,1
442,train,1900,131014.099999912,1149251014.1,3784302.7245938815,900836.3639045901,5037724.404685386,0.0,0.0,0.0,0,-60338.72496246738,-52.21197624424653,1:0.000000;6:3.614321,,8,5,1.4971468750584582,1.0,52.5112347242481,13.3899757786833,75.3234187220873,52.51129381421131,13.389802684015176,119.5536422226578,-11.752106775914411,6.57549393906989,44.23020930690774,46.23484129472173,1
443,train,1900,131014.299999912,1149251014.3,3784302.856047011,900836.4488447857,5037724.176285496,0.0,0.0,0.0,0,-60349.21098448606,-52.21285452486639,1:0.000000;6:3.613970,,8,5,1.4971177255940307,1.0,52.511234840112,13.3899757808059,75.3234444855082,52.51129151295143,13.389803452712975,119.46221259701997,-11.700061286188369,6.306518285391228,44.138754284145335,46.096564261783065,1
444,train,1900,131014.499999912,1149251014.5,3784302.9659318305,900836.6191667246,5037724.004323856,0.0,0.0,0.0,0,-60359.713471106756,-52.21405539988283,1:0.000000;6:3.610883,,8,5,1.497088566030887,1.0,52.5112348012272,13.3899757755393,75.3233773546005,52.51128952898835,13.389805518364204,119.41482895892113,-11.55945861278788,6.090071285143992,44.09143824127414,45.98657388698339,1
445,train,1900,131014.699999912,1149251014.6999998,3784303.028436327,900836.7681357759,5037723.68735404,0.0,0.0,0.0,0,-60370.259101911346,-52.21610244778606,1:0.000000;6:3.607009,,8,5,1.4970594021550683,1.0,52.5112347228782,13.3899757557728,75.3232339772399,52.51128711586941,13.389807439667514,119.22132373042405,-11.427671694365884,5.830259629731941,43.89807687335694,45.734284304922156,1
446,train,1900,131014.899999912,1149251014.9,3784303.0283691403,900836.9473021637,5037723.317051036,0.0,0.0,0.0,0,-60380.87218370804,-52.21948900592328,1:0.000000;6:3.601053,,8,5,1.4970302466939251,1.0,52.5112345870708,13.3899757793718,75.3230354887014,52.5112847952365,13.389810007072667,118.95270972047001,-11.254962366551347,5.587133518588022,43.62966187535392,45.40305754224849,1
447,train,1900,131015.099999912,1149251015.1,3784302.868259467,900836.9903784691,5037723.222035886,0.0,0.0,0.0,0,-60391.36966587424,-52.22051861334881,1:0.000000;6:3.595619,,8,5,1.497001094912742,1.0,52.5112344714563,13.3899757160209,75.3228052889035,52.511285315077316,13.389811170395248,118.78859404660761,-11.171678045904924,5.657846093540929,43.46577648354131,45.233741146369084,1
448,train,1900,131015.299999912,1149251015.3,3784302.8043889753,900837.1229598741,5037723.118584569,0.0,0.0,0.0,0,-60401.89547545041,-52.222120249386535,1:0.000000;6:3.587343,,8,5,1.4969719365457703,1.0,52.5112344238044,13.3899756875002,75.322569434158,52.51128497340735,13.38981328793194,118.68737865518779,-11.025973310209316,5.625127601440482,43.36479722922468,45.09678244289395,1
449,train,1900,131015.499999912,1149251015.5,3784302.8067306033,900837.4611708323,5037722.879773391,0.0,0.0,0.0,0,-60412.49743560907,-52.22524730657057,1:0.000000;6:3.576447,,8,5,1.4969427722835942,1.0,52.5112344294828,13.3899757101244,75.3223513785722,52.511283092596194,13.38981812598266,118.54694145731628,-10.699034459136392,5.415199864471877,43.22457882530576,44.85708352707558,1
450,train,1900,131015.699999912,1149251015.6999998,3784302.6839461755,900837.6772368031,5037722.613286572,0.0,0.0,0.0,0,-60423.1482465306,-52.229328253442915,1:0.000000;6:3.564425,,8,5,1.4969136081176957,1.0,52.5112345731025,13.3899757301006,75.3221709820061,52.51128213006821,13.38982164066876,118.29324723314494,-10.461764067184749,5.292108006074688,42.971065492422,44.541748776843264,1
451,train,1900,131015.899999912,1149251015.9,3784302.622260273,900838.0453810822,5037722.043714595,0.0,0.0,0.0,0,-60433.9727212748,-52.236883466835074,1:0.000000;6:3.548989,,8,5,1.4968844510378205,1.0,52.5112344560922,13.3899758050031,75.3220459154158,52.511278834976274,13.389827126004208,117.85667075589299,-10.094427630074406,4.938452798761858,42.534614956681736,43.99408204221997,1
452,train,1900,131016.099999912,1149251016.1,3784302.5439902158,900838.4529702851,5037721.455634166,0.0,0.0,0.0,0,-60444.838584309604,-52.24523678197051,1:0.000000;6:3.531950,,8,5,1.4968553034810648,1.0,52.5112346079748,13.3899757439082,75.3219894927597,52.51127548856294,13.389833233089758,117.40114880725741,-9.675644581504903,4.54916439447258,42.079150368484264,43.41621690669342,1
453,train,1900,131016.299999912,1149251016.3,3784302.2918569925,900838.6510536944,5037720.951475163,0.0,0.0,0.0,0,-60455.67378353922,-52.25291104730563,1:0.000000;6:3.514269,,8,5,1.4968261558448068,1.0,52.5112345124011,13.389975784782,75.3220079254831,52.51127415310312,13.389836931300946,116.87975127249956,-9.427332446679593,4.411190145053393,41.55773486881232,42.84131794170825,1
454,train,1900,131016.499999912,1149251016.5,3784301.7044671173,900838.7811441637,5037720.6052028015,0.0,0.0,0.0,0,-60466.47920032435,-52.25992335025866,1:0.000000;6:3.498214,,9,4,1.4967970128846855,1.0,52.5112344552472,13.3899757730082,75.3221065796686,52.5112761189847,13.389840798783682,116.27555719017982,-9.1639525313892,4.636310746243314,40.95344235486416,42.22153294287723,1
455,train,1900,131016.699999912,1149251016.6999998,3784301.223006842,900838.8626411731,5037720.388834194,0.0,0.0,0.0,0,-60477.23036965816,-52.26582871301857,1:0.000000;6:3.481189,,9,4,1.4967678754521516,1.0,52.5112344499659,13.3899757924576,75.322288127797,52.511278140776476,13.389843608690255,115.83030643686652,-8.974495936046651,4.8618808742636155,40.508010155444445,41.77413493652787,1
456,train,1900,131016.899999912,1149251016.9,3784300.744130791,900838.8079069154,5037720.363368475,0.0,0.0,0.0,0,-60487.88806676876,-52.26983124097291,1:0.000000;6:3.464313,,9,4,1.4967387267037027,1.0,52.5112345078178,13.3899757437292,75.3225520589849,52.511281413675995,13.389844457800118,115.5188618702814,-8.91353693219263,5.219648009309427,40.19630145951327,41.502271227087306,1
457,train,1900,131017.099999912,1149251017.1,3784300.2919913256,900838.8160887369,5037720.298194653,0.0,0.0,0.0,0,-60498.55735633908,-52.274046482336075,1:0.000000;6:3.446159,,9,4,1.4967095690127779,1.0,52.5112344391563,13.3899757680962,75.3228942204358,52.51128418005282,13.389846117206142,115.2006069784984,-8.802526476224623,5.53512794000515,39.87770429417908,41.21108362383656,1
458,train,1900,131017.299999912,1149251017.3,3784299.937898312,900838.9212786421,5037720.051319469,0.0,0.0,0.0,0,-60509.265417480936,-52.27902013387691,1:0.000000;6:3.426879,,9,4,1.4966804102192517,1.0,52.5112344463283,13.3899757730516,75.3233072138473,52.51128511237409,13.389848832167958,114.80989858414978,-8.618532404520847,5.63807700450422,39.48658306644698,40.80756370306751,1
459,train,1900,131017.499999912,1149251017.5,3784299.517029975,900838.922256564,5037719.968012775,0.0,0.0,0.0,0,-60519.885613283834,-52.28220193790268,1:0.000000;6:3.408596,,9,4,1.496651254099967,1.0,52.5112344097986,13.389975793112,75.3237798195753,52.51128757455782,13.389850281693318,114.4947548918426,-8.521479323402454,5.916131001966296,39.17096664568924,40.52136280839159,1
460,train,1900,131017.699999912,1149251017.6999998,3784299.162422735,900838.9719734805,5037719.84890677,0.0,0.0,0.0,0,-60530.49963948892,-52.28525410549012,1:0.000000;6:3.390943,,9,4,1.4966220927950273,1.0,52.5112344294346,13.3899757530216,75.3242975379687,52.51128930083851,13.389852203567662,114.19730522949249,-8.388272859882447,6.106044277851986,38.87299926242151,40.2337789668228,1
461,train,1900,131017.899999912,1149251017.9,3784299.000976735,900839.029823438,5037719.862165619,0.0,0.0,0.0,0,-60541.00866607604,-52.286194129073266,1:0.000000;6:3.371017,,8,5,1.4965929287830022,1.0,52.5112350216621,13.3899757203371,75.3248414543447,52.51129039772412,13.389853583134432,114.12039310205728,-8.29238909446015,6.16220190957673,38.79554328968997,40.14761049440578,1
462,train,1900,131018.099999912,1149251018.1,3784298.8161204457,900838.9903551945,5037719.936912247,0.0,0.0,0.0,0,-60551.49546452751,-52.286681395401274,1:0.000000;6:3.350661,,8,5,1.496563748983583,1.0,52.5112349964863,13.3899755679656,75.3253890609446,52.51129215398285,13.38985364813038,114.06469372101128,-8.277630736431577,6.360438151255847,38.739296126967965,40.12115911208926,1
463,train,1900,131018.299999912,1149251018.3,3784298.677655882,900839.063568268,5037719.76328627,0.0,0.0,0.0,0,-60562.06840168889,-52.288888704374195,1:0.000000;6:3.329348,,8,5,1.4965345672867447,1.0,52.5112348941043,13.3899756007632,75.3259123110316,52.5112920439792,13.389855169441093,113.85526514798403,-8.176569313166267,6.359589642991789,38.52934443569794,39.89750679935914,1
464,train,1900,131018.499999912,1149251018.5,3784298.4277521274,900839.0560980317,5037719.748558421,0.0,0.0,0.0,0,-60572.60099210685,-52.29027291687046,1:0.000000;6:3.308588,,8,5,1.4965053935123886,1.0,52.5112349746906,13.3899756667898,75.3263846391718,52.51129370926124,13.38985591478569,113.6945678172633,-8.13044715640432,6.535932811353453,38.368174656417004,39.76102884914989,1
465,train,1900,131018.699999912,1149251018.6999998,3784298.2906712973,900839.3105926064,5037719.22021322,0.0,0.0,0.0,0,-60583.40274537124,-52.297060915832205,1:0.000000;6:3.286686,,8,5,1.4964762162827743,1.0,52.5112349230818,13.3899756382973,75.3267889253655,52.511291350295195,13.389860028861378,113.23004774563015,-7.849191322992763,6.279171417421626,37.90325090872959,39.213444474624005,1
466,train,1900,131018.899999912,1149251018.9,3784297.9893765203,900839.3666014705,5037718.926030542,0.0,0.0,0.0,0,-60594.065338558576,-52.301000482535414,1:0.000000;6:3.264153,,8,5,1.4964470555335248,1.0,52.511234869685,13.3899755772918,75.3271221027439,52.51129173885052,13.389861859050656,112.8261304628104,-7.720789918546246,6.328350812916016,37.499000555560826,38.80507265350255,1
467,train,1900,131019.099999912,1149251019.1,3784297.7462487766,900839.5696831577,5037718.417887721,0.0,0.0,0.0,0,-60604.843033663084,-52.30723976813611,1:0.000000;6:3.241177,,8,5,1.49641789134884,1.0,52.511234828938,13.389975498006,75.3273919111865,52.51129031088065,13.389865598168672,112.30760815367103,-7.461542723796066,6.173981114709518,36.980208896576414,38.227326778866626,1
468,train,1900,131019.299999912,1149251019.3,3784297.4747296027,900839.7552641693,5037717.944099469,0.0,0.0,0.0,0,-60615.60483336249,-52.31312644284014,1:0.000000;6:3.217411,,8,5,1.4963887323847338,1.0,52.5112347045173,13.389975371286,75.3276129322185,52.511289296641394,13.389869183368045,111.797069308348,-7.209525152972926,6.074962125853572,36.46944941559117,37.668330974948546,1
469,train,1900,131019.499999912,1149251019.5,3784297.09110406,900839.6166188174,5037718.088507486,0.0,0.0,0.0,0,-60626.05446571408,-52.31271463222619,1:0.000000;6:3.192900,,7,6,1.4963595719712957,1.0,52.5112346684876,13.3899752217649,75.3278001273543,52.51129297645167,13.389868505280269,111.66498295310885,-7.245410917374528,6.488456992653397,36.33717541712114,37.61630458726316,1
470,train,1900,131019.699999912,1149251019.6999998,3784296.9013645253,900839.5044546799,5037718.204764207,0.0,0.0,0.0,0,-60636.481977801996,-52.31188246263664,1:0.000000;6:3.168261,,7,6,1.496330388420023,1.0,52.5112347490151,13.3899747234236,75.3279625727114,52.51129511364973,13.389867545312558,111.62908392213285,-7.276752195156838,6.717321234800567,36.3011136688682,37.62770761927056,1
471,train,1900,131019.899999912,1149251019.9,3784296.6081265626,900839.3420382162,5037718.275877678,0.0,0.0,0.0,0,-60646.94999754893,-52.31187085296749,1:0.000000;6:3.147293,,8,5,1.4963011968971307,1.0,52.5112347233823,13.3899744492238,75.3280993637483,52.511297804863396,13.38986621832307,111.48900505807251,-7.348229703371181,7.019649130749956,36.16089760626507,37.56171547444461,1
472,train,1900,131020.099999912,1149251020.1,3784296.729108074,900839.4959589193,5037717.898302048,0.0,0.0,0.0,0,-60657.61160470852,-52.31577186667039,1:0.000000;6:3.124105,,9,4,1.4962720114622121,1.0,52.5112347246558,13.389974076302,75.3281967855488,52.51129464646508,13.389868011121218,111.28273062873632,-7.201190578441707,6.668043601818889,35.954526301267336,37.26993309319619,1
473,train,1900,131020.299999912,1149251020.3,3784296.480036512,900838.9432807456,5037718.714325561,0.0,0.0,0.0,0,-60667.580852214036,-52.30574692117918,1:0.000000;6:3.102137,,9,4,1.4962428261819092,1.0,52.5112346758352,13.389973677503,75.3282269307024,52.51130174977856,13.389860941635883,111.70486448798329,-7.654089503020993,7.4639270315229,36.376628605338,37.91509463977176,1
474,train,1900,131020.499999912,1149251020.5,3784296.183018442,900838.2514832439,5037720.091887528,0.0,0.0,0.0,0,-60677.27521914933,-52.29025668485796,1:0.000000;6:3.080065,,9,4,1.4962136046817176,1.0,52.5112346979006,13.3899733083889,75.328149261778,52.51131248655385,13.389852042320406,112.52456989698112,-8.233238085387244,8.656251246306114,37.1964094563018,39.067758720596004,1
475,train,1900,131020.699999912,1149251020.6999998,3784296.481110602,900838.529693008,5037719.954280134,0.0,0.0,0.0,0,-60687.68355558994,-52.28919150983083,1:0.000000;6:3.058672,,8,5,1.496184357691616,1.0,52.5112347232899,13.3899728662688,75.3279232561959,52.51130920679806,13.389855011894754,112.6310811676085,-8.001605241979263,8.288457725129158,37.30314751538425,39.041632041504634,1
476,train,1900,131020.899999912,1149251020.9,3784296.5558202113,900838.7040113308,5037719.720449171,0.0,0.0,0.0,0,-60698.126288345746,-52.288788987568424,1:0.000000;6:3.038603,,8,5,1.4961551480112372,1.0,52.5112347535315,13.3899724916819,75.3275172843319,52.51130712185705,13.389857254786197,112.51434324216098,-7.8238943867147945,8.053081858485484,37.186816084052765,38.84488050262352,1
