epoch,split,week,tow,time_gps_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ref_sys_id,cb_m,cd_mps,inter_gnss_m,ibb_m,used_obs,rejected_obs,pdop,r_inflation,gt_lat_deg,gt_lon_deg,gt_h_m,pred_lat_deg,pred_lon_deg,pred_h_m,enu_e_m,enu_n_m,enu_u_m,enu_3d_m,init_ok
484,train,1900,131022.499999912,1149251022.5,3784288.8758197855,900865.4167336948,5037721.221760768,0.0,0.0,0.0,0,-60770.425709295974,-52.115023782380646,1:0.000000;6:0.214684,,7,6,1.4959214236591851,1.0,52.5112346671212,13.3899708994997,75.3195392276231,52.51132449631286,13.390266202498141,112.92346552759409,20.049296663847628,9.996145160598108,37.603887018745056,43.771560786717025,1
485,train,1900,131022.699999912,1149251022.6999998,3784290.0615543267,900865.2110122648,5037721.094945372,0.0,0.0,0.0,0,-60780.91913527476,-52.1165061369817,1:0.000000;6:0.227478,,7,6,1.4958921599231019,1.0,52.5112346659857,13.3899707386169,75.3184045383757,52.51131591742301,13.390259210356556,113.49587189778686,19.585500865856893,9.04162001812277,38.17743094161881,43.85041584775078,1
486,train,1900,131022.899999912,1149251022.9,3784291.619401976,900864.9221277937,5037720.668304608,0.0,0.0,0.0,0,-60791.5492823357,-52.120749743073496,1:0.000000;6:0.236984,,7,6,1.4958629092709432,1.0,52.5112347958796,13.3899702655076,75.3173610976854,52.511303254846354,13.390249757367354,114.03896713722497,18.975827948329066,7.618084582175005,38.721573320238534,43.7890111719866,1
487,train,1900,131023.099999912,1149251023.1,3784292.6006269855,900864.7704248858,5037720.078810332,0.0,0.0,0.0,0,-60802.14300069017,-52.124163205847466,1:0.000000;6:0.248926,,7,6,1.4958336586275331,1.0,52.5112347876771,13.3899698162473,75.3164563759959,52.51129347489441,13.390244236804806,114.1307821078226,18.63152121885893,6.53069248779693,38.814295232492384,43.54690622413995,1
488,train,1900,131023.299999912,1149251023.3,3784292.767064541,900864.4507981433,5037720.767792809,0.0,0.0,0.0,0,-60812.04883877389,-52.11376059473898,1:0.000000;6:0.251940,,8,5,1.4958044366407652,1.0,52.5112348152014,13.3899695127152,75.3157297086248,52.511296616342456,13.390239089346293,114.7309635328129,18.30264788266447,6.877206337123489,39.4152039113482,43.99819525722995,1
489,train,1900,131023.499999912,1149251023.5,3784293.0217803405,900865.0216580007,5037721.3218632275,0.0,0.0,0.0,0,-60821.41538118734,-52.09257079928511,1:0.000000;6:0.256883,,8,5,1.495775184736315,1.0,52.511234948344,13.3899692538403,75.3152225467441,52.51129693712294,13.390246400054352,115.40186894219369,18.816579325681484,6.898089175188495,40.086614965819216,44.817228731887894,1
490,train,1900,131023.699999912,1149251023.6999998,3784293.1296435297,900864.8367552559,5037721.613053201,0.0,0.0,0.0,0,-60831.57696809702,-52.08740937155919,1:0.000000;6:0.263180,,7,6,1.495745922367164,1.0,52.5112349100036,13.389968878688,75.3149774399212,52.511298086813,13.390243382773459,115.6707213493064,18.637194808415778,7.030291697988774,40.35571286089981,45.003928630698944,1
491,train,1900,131023.899999912,1149251023.9,3784293.897412869,900865.5352284738,5037722.036749014,0.0,0.0,0.0,0,-60841.057206666475,-52.06870078277592,1:0.000000;6:0.264574,,8,4,1.8135305475264727,1.0,52.5112349539488,13.3899684071991,75.3150235389559,52.51129392495591,13.390250771985977,116.55992272496223,19.17089416160045,6.5622769232790095,41.244867059426845,45.953516950532524,1
492,train,1900,131024.099999912,1149251024.1,3784294.5153878895,900866.3266121086,5037722.719283212,0.0,0.0,0.0,0,-60850.05677397002,-52.04043215722101,1:0.000000;6:0.268589,,8,5,1.4956874080846059,1.0,52.5112350021762,13.3899679790622,75.3153635162812,52.51129206437912,13.390260003394117,117.57891325559467,19.826723971794113,6.349870570095479,42.26351582622783,47.11289218148776,1
493,train,1900,131024.299999912,1149251024.3,3784294.6467452827,900867.1670714976,5037722.300315125,0.0,0.0,0.0,0,-60859.90667012576,-52.02920299641695,1:0.000000;6:0.283562,,7,6,1.495658118050306,1.0,52.5112349522682,13.3899676476748,75.3159829977236,52.51128747394319,13.390271597800455,117.44270111061633,20.636416501555043,5.8446079320624165,42.12668212006584,47.27238595998995,1
494,train,1900,131024.499999912,1149251024.5,3784295.1141428095,900867.9860708759,5037721.828929749,0.0,0.0,0.0,0,-60870.1627973916,-52.0262246506641,1:0.000000;6:0.291302,,6,7,1.4956289015044508,1.0,52.5112350200952,13.3899673462453,75.3168493160184,52.51128030127465,13.390281738502958,117.46082880720496,21.34537906385478,5.038895183269517,42.14394185674682,47.509236020720046,1
495,train,1900,131024.699999912,1149251024.6999998,3784293.206497358,900867.9280527662,5037724.130834269,0.0,0.0,0.0,0,-60879.25538785083,-51.99991768403501,1:0.000000;6:0.303082,,7,6,1.495599673108508,1.0,52.5112349314323,13.389966856355,75.3179163837783,52.51130621924794,13.390287414067748,118.14971042145044,21.763966624062924,7.932892862980472,42.831752050613495,48.69455838298654,1
496,train,1900,131024.899999912,1149251024.9,3784293.0215286454,900867.208119909,5037724.2250073785,0.0,0.0,0.0,0,-60890.27232513917,-52.012222580043485,1:0.000000;6:0.313194,,7,6,1.4955704131463454,1.0,52.5112349737172,13.3899666834912,75.31912396351,52.51130920618158,13.390277729480056,118.01345258019865,21.118175129001937,8.260567748924064,42.69428837853833,48.3426991433407,1
497,train,1900,131025.099999912,1149251025.1,3784292.867117462,900866.3987101627,5037723.847989251,0.0,0.0,0.0,0,-60901.47315509091,-52.02812975419377,1:0.000000;6:0.323096,,7,6,1.4955412023776302,1.0,52.5112349067099,13.3899662889141,75.3203952805519,52.51130955187375,13.390266658597314,117.50879787374288,20.393315619507906,8.306488850752164,42.18836464837013,47.58931803134378,1
498,train,1900,131025.299999912,1149251025.3,3784292.613871855,900865.9271218263,5037723.543883122,0.0,0.0,0.0,0,-60912.31001251584,-52.036681941477084,1:0.000000;6:0.333047,,7,6,1.4955120142479348,1.0,52.5112347774683,13.38996585951,75.3216539573499,52.51131042406964,13.390260765282065,117.05109438113868,20.022346708505133,8.417925778178397,41.729403505165195,47.04358573726497,1
499,train,1900,131025.499999912,1149251025.5,3784293.136853057,900866.6386020379,5037722.811825277,0.0,0.0,0.0,0,-60922.4059040414,-52.03042609622093,1:0.000000;6:0.339987,,7,6,1.4954828206122186,1.0,52.5112347984867,13.3899656913277,75.3228342123685,52.511301617719965,13.390269175818817,116.88013987801969,20.604794241175007,7.435626508583159,41.557268118294544,46.977149985414435,1
500,train,1900,131025.699999912,1149251025.6999998,3784294.1073000664,900867.1749579658,5037722.30988917,0.0,0.0,0.0,0,-60932.48971556875,-52.02403915565876,1:0.000000;6:0.341691,,7,6,1.495453599107282,1.0,52.5112347337541,13.3899653829883,75.3238957800545,52.51129125521902,13.390273550817195,117.13202530145645,20.922770802880354,6.289701847385487,41.80809217432831,47.17244172878905,1
501,train,1900,131025.899999912,1149251025.9,3784294.699751425,900867.3079648316,5037721.87541775,0.0,0.0,0.0,0,-60942.92722328474,-52.024722205879065,1:0.000000;6:0.345610,,6,7,1.4954243491688797,1.0,52.5112347787345,13.3899651421449,75.3248221226769,52.5112845497629,13.390273435778886,117.15679710078984,20.931315490416196,5.538519466856453,41.83193830090648,47.10314456652477,1
502,train,1900,131026.099999912,1149251026.1,3784295.423229132,900867.4979180295,5037721.434869255,0.0,0.0,0.0,0,-60953.33193129009,-52.024767042128836,1:0.000000;6:0.349081,,6,7,1.4953951158268546,1.0,52.5112347043695,13.3899648417644,75.32561459014,52.51127680815266,13.390273689768463,117.26234866585582,20.968957973057208,4.685315623497939,41.93669795897323,47.12044160096319,1
503,train,1900,131026.299999912,1149251026.3,3784296.753133827,900867.7838146163,5037720.768184661,0.0,0.0,0.0,0,-60963.79843627528,-52.02611987883,1:0.000000;6:0.350124,,6,7,1.4953658755546888,1.0,52.5112347666491,13.389964610732,75.3262911508097,52.51126346476922,13.390273249988732,117.56103148683906,20.95479258611077,3.19354569229969,42.23470518695136,47.25539533899198,1
504,train,1900,131026.499999912,1149251026.5,3784299.740702349,900867.1467461408,5037720.6858752705,0.0,0.0,0.0,0,-60974.13046736905,-52.024991986313516,1:0.000000;6:0.339089,,8,6,1.3555731535310027,1.0,52.5112348107915,13.3899639743381,75.3268782672305,52.51124334292063,13.390253931405434,119.1747534321621,19.68639562667664,0.9494873944552431,43.84784477748812,48.073789019724195,1
505,train,1900,131026.699999912,1149251026.6999998,3784300.7289363565,900867.6252138584,5037720.769890949,0.0,0.0,0.0,0,-60983.61250752404,-52.00664447092677,1:0.000000;6:0.341637,,8,6,1.355550548702107,1.0,52.5112347872915,13.3899636763299,75.3274008324438,52.51123615731176,13.390257416284866,119.8939488036558,19.94323715500179,0.152495236797904,44.56651685574339,48.82550959970771,1
506,train,1900,131026.899999912,1149251026.9,3784301.7110973517,900867.9424524277,5037721.438624528,0.0,0.0,0.0,0,-60992.83642907233,-51.98324795454109,1:0.000000;6:0.340977,,8,6,1.3555279880300917,1.0,52.5112348140034,13.3899633269404,75.3278808066224,52.51123247799548,13.390258611721643,121.05078231263906,20.0481271909157,-0.25990800434023953,45.7228700603566,49.92570282519924,1
507,train,1900,131027.099999912,1149251027.1,3784300.4107623375,900867.5968809284,5037722.465523689,0.0,0.0,0.0,0,-61002.75938597329,-51.9736472414439,1:0.000000;6:0.351266,,6,8,1.3555054006449103,1.0,52.5112347788205,13.3899629384964,75.3283223548775,52.5112476848752,13.390258095589324,121.04701547790319,20.039450964709452,1.436215859337878,45.71866154743584,49.93834523340353,1
508,train,1900,131027.299999912,1149251027.3,3784300.5171832163,900867.2277736618,5037722.321030877,0.0,0.0,0.0,0,-61013.60264162909,-51.98257210353946,1:0.000000;6:0.365111,,6,8,1.3554828773971936,1.0,52.5112347425251,13.3899626194801,75.3287249142061,52.51124676591955,13.39025244387729,120.94334913603961,19.6773920125542,1.3379926820120325,45.61459379282271,49.695886627738815,1
509,train,1900,131027.499999912,1149251027.5,3784300.656878174,900867.6788956636,5037721.950448628,0.0,0.0,0.0,0,-61024.09691843877,-51.98452199122512,1:0.000000;6:0.373659,,4,10,1.3554603603591007,1.0,52.5112347711303,13.3899621444731,75.3290895275019,52.51124302519202,13.390258431244927,120.79559234902263,20.116150931963748,0.9185462748965385,45.466471101163535,49.72628329133006,1
510,train,1900,131027.699999912,1149251027.6999998,3784299.1061901115,900865.4928734227,5037722.017157593,0.0,0.0,0.0,0,-61036.35511922453,-52.02139839663237,1:0.000000;6:0.389116,,5,9,1.355437841913971,1.0,52.5112347435946,13.3899619714213,75.329410920661,52.51125775634797,13.39023239831858,119.62231938447803,18.360406138499688,2.5608736352033894,44.29288157828682,48.01585098542227,1
511,train,1900,131027.899999912,1149251027.9,3784299.129624208,900866.2305008407,5037721.13292472,0.0,0.0,0.0,0,-61046.8902443242,-52.02395354691408,1:0.000000;6:0.397339,,5,9,1.3554153861196132,1.0,52.5112347313398,13.3899617062154,75.3296812491586,52.51125153972839,13.390242887414749,119.03854179382324,19.090561358547056,1.8704599148608168,43.708831760724465,47.73269453073927,1
512,train,1900,131028.099999912,1149251028.1,3784299.5934532085,900867.2884240312,5037720.1689107055,0.0,0.0,0.0,0,-61057.10087794591,-52.02006646272836,1:0.000000;6:0.402033,,5,9,1.355392888550937,1.0,52.5112348169205,13.389961469796,75.3298921834446,52.511241303009065,13.390256463680673,118.69734407961369,20.028365611553035,0.7218071204298617,43.36742047589087,47.77436125498552,1
513,train,1900,131028.299999912,1149251028.3,3784300.2716898452,900868.2128340661,5037719.33555334,0.0,0.0,0.0,0,-61067.20039462849,-52.01400544429854,1:0.000000;6:0.403894,,5,9,1.355370374917032,1.0,52.5112348260225,13.3899613984115,75.3300269766443,52.51123051407483,13.390267395580912,118.56794390734285,20.775429187547267,-0.4797857005726769,43.237883149215776,47.97252538141496,1
514,train,1900,131028.499999912,1149251028.5,3784301.1060609194,900868.959656919,5037718.681612353,0.0,0.0,0.0,0,-61077.28348181503,-52.00766984289469,1:0.000000;6:0.404095,,5,9,1.3553478479364067,1.0,52.5112348907839,13.3899612501413,75.3300695028575,52.51121991660231,13.390275250371708,118.64831754565239,21.31879590754498,-1.666267341945062,43.318212272567514,48.30874683008873,1
515,train,1900,131028.699999912,1149251028.6999998,3784301.961258358,900869.401074758,5037718.239061613,0.0,0.0,0.0,0,-61087.39909740984,-52.00202336620038,1:0.000000;6:0.403032,,5,9,1.3553253077657468,1.0,52.5112348201146,13.3899612441206,75.3300126407889,52.51121083511104,13.390278658157657,118.86570963263512,21.55057877004611,-2.6689827215620596,43.535660102444965,48.65084392533779,1
516,train,1900,131028.899999912,1149251028.9,3784302.8225428676,900869.7500477773,5037717.91487931,0.0,0.0,0.0,0,-61097.4725807006,-51.99557468647366,1:0.000000;6:0.400255,,5,9,1.355302758787169,1.0,52.5112348634245,13.3899611792951,75.3298520772798,52.51120251142924,13.39028072059384,119.16759845614433,21.6950126685545,-3.6000537224110936,43.837708544912594,49.04465977006762,1
517,train,1900,131029.099999912,1149251029.1,3784303.911777354,900870.3338632984,5037717.655496995,0.0,0.0,0.0,0,-61107.309812636275,-51.98449993321107,1:0.000000;6:0.394555,,5,8,1.4949563812307944,1.0,52.5112349852326,13.3899610491171,75.329584948868,52.51119257315331,13.390285370420562,119.68896420486271,22.01955420528309,-4.719530006551167,44.35933958060479,49.748223474909615,1
518,train,1900,131029.299999912,1149251029.3,3784304.714965336,900870.3904816947,5037717.656318543,0.0,0.0,0.0,0,-61117.39397115881,-51.97836283282654,1:0.000000;6:0.389866,,5,8,1.4949270951036215,1.0,52.5112350558603,13.3899609195846,75.3292075749509,52.51118691273792,13.390283442048462,120.17313280981034,21.89742779772545,-5.35727646926199,44.84388547359566,50.191352040901144,1
519,train,1900,131029.499999912,1149251029.5,3784305.406457579,900870.0377621197,5037717.818366994,0.0,0.0,0.0,0,-61127.62432602125,-51.975145247800604,1:0.000000;6:0.385860,,5,8,1.4948978139010762,1.0,52.5112350643688,13.389960755352,75.3287160210325,52.511183584832196,13.390276029513311,120.66140650399029,21.405312826815972,-5.728552393239227,45.33265206694801,50.458429158654006,1
520,train,1900,131029.699999912,1149251029.6999998,3784305.588963018,900869.5450892198,5037717.988102065,0.0,0.0,0.0,0,-61138.090305531216,-51.97656727419742,1:0.000000;6:0.383634,,5,8,1.4948685338381782,1.0,52.5112350429671,13.389960502225,75.3281094888923,52.51118406072048,13.390268347794311,120.83470235392451,20.900954247437433,-5.673216717357807,45.50655616772403,50.39724129971603,1
521,train,1900,131029.899999912,1149251029.9,3784305.454162567,900868.8591638268,5037718.159046479,0.0,0.0,0.0,0,-61148.892161476295,-51.98460012711418,1:0.000000;6:0.384085,,5,8,1.494839275016999,1.0,52.51123512169,13.3899602365735,75.3273874161362,52.51118706337069,13.390258979387495,120.79385563917458,20.28292768856337,-5.347847123210304,45.46643379794536,50.07188059955076,1
522,train,1900,131030.099999912,1149251030.1,3784304.5097084227,900867.4151438711,5037718.358754683,0.0,0.0,0.0,0,-61160.473641676035,-52.007927678984004,1:0.000000;6:0.390526,,5,8,1.4948100307080765,1.0,52.5112351625045,13.3899600464004,75.3265540592305,52.51119709143442,13.390241510375324,120.1896196519956,19.109787227413005,-4.236478800872174,44.86303561902367,48.94715196475708,1
523,train,1900,131030.299999912,1149251030.3,3784303.797050664,900866.4785941909,5037718.160475448,0.0,0.0,0.0,0,-61171.80863645682,-52.02626068864164,1:0.000000;6:0.395958,,5,8,1.4947808275432561,1.0,52.5112352589095,13.3899597689007,75.3256219291902,52.51120249696476,13.390230521946526,119.47835376672447,18.382572362087494,-3.645686258246293,44.15270436158758,47.965313481543134,1
524,train,1900,131030.499999912,1149251030.5,3784306.5744785243,900865.5554621225,5037716.0842554765,0.0,0.0,0.0,0,-61183.49470892137,-52.05147153853003,1:0.000000;6:0.374431,,6,7,1.4947516267082845,1.0,52.5112351811433,13.389959454653,75.3246087808332,52.51117340009703,13.390207821368847,119.34523158892989,16.86268027996334,-6.874911947962193,44.02059685998595,47.63850699199024,1
525,train,1900,131030.699999912,1149251030.6999998,3784308.4228191082,900865.4474632838,5037714.311270501,0.0,0.0,0.0,0,-61194.59224371984,-52.064941463632515,1:0.000000;6:0.356204,,6,7,1.4947223768540536,1.0,52.5112351392804,13.389959081981,75.3235361842028,52.51115106039003,13.390199969390364,119.017528754659,16.35488557791868,-9.356197814572269,43.69396478284288,47.58343491443775,1
526,train,1900,131030.899999912,1149251030.9,3784312.8035378633,900865.3086694343,5037711.860122966,0.0,0.0,0.0,0,-61205.8822151459,-52.082284438029056,1:0.000000;6:0.301865,,8,6,1.3550773114364332,1.0,52.5112352215808,13.3899586181576,75.3224321154457,52.511107496372865,13.390183038472886,119.64671092759818,15.236880076828912,-14.2131266611785,44.32424480913188,48.97769045047167,1
527,train,1900,131031.099999912,1149251031.1,3784312.4693853855,900863.7540094345,5037710.626863595,0.0,0.0,0.0,0,-61217.98023075309,-52.11521531769534,1:0.000000;6:0.287070,,8,5,1.7214893686162236,1.0,52.5112352337258,13.3899582038588,75.3213379405515,52.51110563650001,13.390161902495388,118.25119877699763,13.829991936938708,-14.421444194801353,42.929829564685974,47.352053768474974,1
528,train,1900,131031.299999912,1149251031.3,3784312.1784295957,900864.4035012812,5037709.275075654,0.0,0.0,0.0,0,-61228.727631649504,-52.12140903387366,1:0.000000;6:0.280567,,7,6,1.7214728553159653,1.0,52.5112352840925,13.389957983326,75.3203048825339,52.51109918905949,13.390172201075194,117.09787032566965,14.544180033571553,-15.144509572872416,41.77753090905288,46.75736767514436,1
529,train,1900,131031.499999912,1149251031.5,3784312.3728629495,900864.8025935572,5037708.748805729,0.0,0.0,0.0,0,-61239.250443296456,-52.12330177957118,1:0.000000;6:0.279359,,8,6,1.3550097597780066,1.0,52.5112353364284,13.3899574818996,75.3193896758364,52.51109430305888,13.39017725622296,116.85165598616004,14.92144123928809,-15.694041408847532,41.53222957693128,46.838856070906274,1
530,train,1900,131031.699999912,1149251031.6999998,3784313.264374048,900865.1498220034,5037708.0463923495,0.0,0.0,0.0,0,-61249.8783944999,-52.12730595259694,1:0.000000;6:0.270962,,7,7,1.3549872126635276,1.0,52.5112353836549,13.3899571629179,75.3186393542201,52.51108370396929,13.390179190581462,116.87108128517866,15.07443404573781,-16.878753275965437,41.552401811800266,47.31525092694231,1
531,train,1900,131031.899999912,1149251031.9,3784313.908613588,900865.4309820079,5037707.470154059,0.0,0.0,0.0,0,-61260.398602190544,-52.12916803676439,1:0.000000;6:0.262834,,7,7,1.3549646495655063,1.0,52.511235375514,13.3899569194493,75.3180886234407,52.51107561928397,13.390181021705674,116.83491080161184,15.215289977031167,-17.777503190974606,41.5167792837955,47.656978826711715,1
532,train,1900,131032.099999912,1149251032.1,3784314.0719915614,900865.8693667202,5037707.029081051,0.0,0.0,0.0,0,-61270.87351578944,-52.13011260170137,1:0.000000;6:0.257465,,7,7,1.3549420877972405,1.0,52.5112353636691,13.3899567318946,75.3177657586167,52.51107134977786,13.390186745773367,116.64344920404255,15.616657124026236,-18.251290011426676,41.32563824521776,47.79956007313464,1
533,train,1900,131032.299999912,1149251032.3,3784314.1673612404,900866.3398016007,5037706.638205275,0.0,0.0,0.0,0,-61281.34084724173,-52.13091000281622,1:0.000000;6:0.251405,,7,7,1.3549195321859513,1.0,52.5112354941591,13.3899566333421,75.3177024629674,52.51106777363415,13.390193161036409,116.45606970693916,16.05890963494744,-18.663758815359532,41.13831975364465,47.94356916140504,1
534,train,1900,131032.499999912,1149251032.5,3784314.3573220754,900866.7429658985,5037706.4108227575,0.0,0.0,0.0,0,-61291.75309141389,-52.13065454849646,1:0.000000;6:0.244640,,8,6,1.3548969744314452,1.0,52.5112354859023,13.3899564393394,75.3179285486571,52.51106454660797,13.390198289780285,116.44494009856135,16.42029557872779,-19.021939263417693,41.12696208399204,48.196341048798075,1
535,train,1900,131032.699999912,1149251032.6999998,3784314.576576865,900867.2235884033,5037705.858578047,0.0,0.0,0.0,0,-61302.15570829577,-52.13017955965051,1:0.000000;6:0.233674,,7,6,1.7213564076488241,1.0,52.5112354700939,13.3899562722639,75.3184595947901,52.51105921173654,13.390204428453215,116.2043028883636,16.848422121126475,-19.613837483466412,40.88579091774067,48.37581883305648,1
536,train,1900,131032.899999912,1149251032.9,3784314.476098265,900867.4105468789,5037705.527138507,0.0,0.0,0.0,0,-61312.77299454304,-52.13390215828448,1:0.000000;6:0.221332,,6,6,1.8321147337518213,1.0,52.5112354547043,13.389956072036,75.3192928755277,52.51105778728553,13.390207449983963,115.90817595925182,17.067161337521586,-19.77063485195773,40.58882964269843,48.266127774397155,1
537,train,1900,131033.099999912,1149251033.1,3784314.351991467,900867.4809219011,5037705.292985756,0.0,0.0,0.0,0,-61323.3759495914,-52.137330401647304,1:0.000000;6:0.208582,,6,6,1.832089359198296,1.0,52.5112354391727,13.3899559737709,75.3203980004976,52.5110572513282,13.39020888165922,115.65882230363786,17.1710352979934,-19.828546201883597,40.338370405908364,48.11652340609649,1
538,train,1900,131033.299999912,1149251033.3,3784314.2439524606,900867.4401677082,5037705.035491109,0.0,0.0,0.0,0,-61333.975003681335,-52.140656562368896,1:0.000000;6:0.194641,,6,6,1.8320639699525885,1.0,52.5112352222039,13.3899556400171,75.3217166931247,52.51105665975881,13.390208666229796,115.38479785807431,17.17906835754148,-19.87023052095465,40.063027115941,47.90608095306466,1
539,train,1900,131033.499999912,1149251033.5,3784313.3266595397,900866.9054779699,5037705.454792269,0.0,0.0,0.0,0,-61344.52928859285,-52.143040448155084,1:0.000000;6:0.192008,,7,6,1.494312922928437,1.0,52.5112352938697,13.3899552453951,75.3231766670769,52.51106619884249,13.390204133805742,115.09904492087662,16.898130266182754,-18.816705329330325,39.77581815013323,47.13524069585514,1
540,train,1900,131033.699999912,1149251033.6999998,3784312.238310051,900866.3396379495,5037705.806427956,0.0,0.0,0.0,0,-61355.20034855489,-52.14765110450613,1:0.000000;6:0.193103,,7,6,1.4942836766003789,1.0,52.5112353886575,13.3899547397475,75.3247134205849,52.51107660584345,13.390199738504956,114.65393486525863,16.634039494162412,-17.66917170241053,39.329175318792,46.213363108508965,1
541,train,1900,131033.899999912,1149251033.9,3784311.377915342,900866.4277325057,5037705.954951066,0.0,0.0,0.0,0,-61365.60126733822,-52.147006396255044,1:0.000000;6:0.197286,,7,7,1.354739055960111,1.0,52.5112353906477,13.3899543867626,75.3262770736297,52.51108324091297,13.390203935484188,114.27479178644717,16.94295294522171,-16.93104691447165,38.948469778752454,45.724252888707,1
542,train,1900,131034.099999912,1149251034.1,3784309.9300819393,900864.4299774773,5037705.863203524,0.0,0.0,0.0,0,-61377.796973725526,-52.18109555253574,1:0.000000;6:0.193581,,7,6,1.4942251940609896,1.0,52.5112353441973,13.3899538980035,75.3278295196081,52.51109608106514,13.390180249333437,113.06321581918746,15.367973288715085,-15.497040433471511,37.73534899149752,43.59230928397145,1
543,train,1900,131034.299999912,1149251034.3,3784309.2462003594,900863.3065222057,5037705.360986685,0.0,0.0,0.0,0,-61389.22726254051,-52.20022148742411,1:0.000000;6:0.186792,,7,6,1.4941960124441223,1.0,52.5112354264731,13.3899533301775,75.3293325609389,52.511099933311364,13.390166484696106,112.10147807747126,14.471981100883198,-15.077522284990577,36.77211130501677,42.29607647367838,1
544,train,1900,131034.499999912,1149251034.5,3784308.089530763,900861.6105010606,5037704.66775398,0.0,0.0,0.0,0,-61401.23156640327,-52.23030426182454,1:0.000000;6:0.180964,,7,5,1.8319115633320282,1.0,52.5112354056938,13.3899528393563,75.3307436580793,52.51110696587453,13.390146128740072,110.62755611911416,13.123246158107815,-14.292633883829975,35.29678296888994,40.278553363004676,1
545,train,1900,131034.699999912,1149251034.6999998,3784306.729331799,900859.3632570676,5037704.142982904,0.0,0.0,0.0,0,-61413.82880831114,-52.271773111005245,1:0.000000;6:0.179524,,9,5,1.3546489616709385,1.0,52.5112353933707,13.3899522113539,75.332017115851,52.51111724181908,13.390118568846866,109.08911169320345,11.294719105281846,-13.147767397149645,33.757071040665856,37.94699345720727,1
546,train,1900,131034.899999912,1149251034.9,3784305.843501005,900858.9084917338,5037703.599670781,0.0,0.0,0.0,0,-61424.84890877494,-52.28255804159571,1:0.000000;6:0.178455,,9,5,1.3546264671510626,1.0,52.5112353938376,13.3899514828316,75.3331113495056,52.511121165962734,13.390115074263395,108.06944616232067,11.1069166641824,-12.711143175884882,32.73631249176817,36.8320908201209,1
547,train,1900,131035.099999912,1149251035.1,3784305.6695126435,900859.7948633988,5037703.312588859,0.0,0.0,0.0,0,-61434.729489855396,-52.271293299410864,1:0.000000;6:0.177501,,9,5,1.3546039365253804,1.0,52.5112355466109,13.3899506808249,75.3339990295505,52.51111933910198,13.39012836800629,107.86356926802546,12.06393704473742,-12.931432053766477,32.529545741303295,37.026096987342726,1
548,train,1900,131035.299999912,1149251035.3,3784305.6006345726,900860.8448343708,5037703.072909269,0.0,0.0,0.0,0,-61444.60428900707,-52.25997070761,1:0.000000;6:0.177313,,10,4,1.3545813542951886,1.0,52.5112357246752,13.3899498302625,75.3346656745909,52.51111677223276,13.390143647344008,107.78059476800263,13.159065032806563,-13.236882319687474,32.4459018072478,37.43143852657086,1
549,train,1900,131035.499999912,1149251035.5,3784305.3548442298,900861.8625889609,5037703.262616601,0.0,0.0,0.0,0,-61454.10095989093,-52.24136621124857,1:0.000000;6:0.189874,,10,4,1.3545587629293874,1.0,52.5112357847739,13.3899490001475,75.3351051406697,52.51111783414195,13.390159068502186,107.92904287483543,14.262432994582149,-13.125399146269045,32.59390831211774,37.92170825177267,1
550,train,1900,131035.699999912,1149251035.6999998,3784305.2792192707,900862.5724755717,5037703.206805696,0.0,0.0,0.0,0,-61464.13965867449,-52.23338390803213,1:0.000000;6:0.189543,,8,6,1.354536156290282,1.0,52.5112357986323,13.3899482132972,75.3353124888765,52.51111688126074,13.390169497987904,107.94003653340042,15.023958045800192,-13.2329746401925,32.60469265476067,38.260905847893184,1
551,train,1900,131035.899999912,1149251035.9,3784305.863189483,900863.1857477825,5037703.217287324,0.0,0.0,0.0,0,-61474.15096984364,-52.22498373907076,1:0.000000;6:0.187387,,9,5,1.3545135570082738,1.0,52.5112358741034,13.3899474354546,75.335285755697,52.51111187511281,13.390176293324823,108.38053629733622,15.538136223759755,-13.798451105119863,33.04521672254006,39.03610224456509,1
552,train,1900,131036.099999912,1149251036.1,3784305.7438030946,900862.8812119084,5037703.590672675,0.0,0.0,0.0,0,-61484.39092433489,-52.22102367480461,1:0.000000;6:0.190934,,9,4,1.4939328206478313,1.0,52.5112359588451,13.3899466955435,75.335033676366,52.511115248249126,13.390172337031307,108.56320075131953,15.319761577920397,-13.432523126374704,33.22813456647772,38.97738702264261,1
553,train,1900,131036.299999912,1149251036.3,3784306.286007619,900862.236117322,5037703.559270342,0.0,0.0,0.0,0,-61495.44653906369,-52.23297436387747,1:0.000000;6:0.180012,,8,5,1.4939035271524275,1.0,52.5112361225186,13.3899459380424,75.3345774660922,52.511112380661174,13.390161244454168,108.76838222891092,14.61807067092833,-13.769841268068681,33.43377317804504,39.00145776261479,1
554,train,1900,131036.499999912,1149251036.5,3784306.811385793,900861.6938957842,5037703.652489387,0.0,0.0,0.0,0,-61505.640136240436,-52.22808923564154,1:0.000000;6:0.178867,,10,3,1.4938742307868567,1.0,52.5112362412976,13.3899452091277,75.3339450359909,52.51111014149857,13.390151683277512,109.07698415592313,14.018412122703461,-14.032232945324074,33.743008306654744,39.14089995716461,1
