epoch,week,tow,time_gps_s,gt_ecef_x_m,gt_ecef_y_m,gt_ecef_z_m,gt_lat_deg,gt_lon_deg,gt_h_m,gt_vel_x_mps,gt_vel_y_mps,gt_vel_z_mps,speed_mps,is_static
918,1900,131109.3,1149251109.3,3784227.19817022,900752.5662829941,5037739.952778732,52.5120411210758,13.3888595788807,75.3649898665629,-1.2942646375584748,6.348304037715368,-0.1617724046439597,6.48091470536466,0
919,1900,131109.5,1149251109.5,3784226.9194419025,900753.8294265807,5037739.930130169,52.5120408450452,13.3888786289212,75.3600057206583,-1.34005719036929,6.313701548230465,-0.12146053662108929,6.45548860858297,0
920,1900,131109.7,1149251109.7,3784226.6236887937,900755.0827976015,5037739.922422305,52.5120407849575,13.388897596998,75.3554202081912,-1.390158025101483,6.276434927750129,-0.07746087568980732,6.42901041563151,0
921,1900,131109.9,1149251109.9,3784226.3262992594,900756.3308371797,5037739.917439476,52.5120407599249,13.3889164942627,75.3512770277718,-1.4326234018130997,6.236951362203369,-0.03876462867957479,6.39949019862908,0
922,1900,131110.1,1149251110.1,3784226.0086565292,900757.5664592903,5037739.9303641515,52.512040993823,13.3889352826768,75.3476024549198,-1.4715164947918864,6.18932737119206,-0.0012880257637005322,6.36185002662293,0
923,1900,131110.3,1149251110.3,3784225.695232442,900758.7939383262,5037739.94219625,52.5120412059244,13.3889539400218,75.3444112838984,-1.4946216621845296,6.130578108416868,0.02638440429697354,6.31019635140314,0
924,1900,131110.5,1149251110.5,3784225.3747153706,900760.0078152616,5037739.962350675,52.5120415352005,13.3889724266567,75.3417076495943,-1.5086259531621,6.057185673511502,0.04986699283846026,6.24243039744313,0
925,1900,131110.7,1149251110.7,3784225.0475751692,900761.2047672593,5037739.99106251,52.5120419851644,13.3889906933667,75.339487984558,-1.5221571037251298,5.972248958111891,0.07504693011270264,6.16363138967677,0
926,1900,131110.9,1149251110.9,3784224.722777224,900762.3848203334,5037740.02162692,52.5120424569127,13.3890087099464,75.3377437713417,-1.5430930559569243,5.8793351650863634,0.10716876857860139,6.07940813794585,0
927,1900,131111.1,1149251111.1,3784224.383989412,900763.5431117336,5037740.067073618,52.5120431430283,13.3890264624224,75.336459053157,-1.5642417506922377,5.7814730324290515,0.14032825986228015,5.99099112833837,0
928,1900,131111.3,1149251111.3,3784224.048615116,900764.6830377122,5037740.11378584,52.5120438427082,13.3890439401013,75.3356115263648,-1.58145034911232,5.684171680196202,0.17044832743824193,5.90252874020775,0
929,1900,131111.5,1149251111.5,3784223.715079503,900765.805014952,5037740.162829023,52.5120445720158,13.389061154325,75.3351729195289,-1.5956004206482108,5.593671358074442,0.19707844007469172,5.82013229025401,0
930,1900,131111.7,1149251111.7,3784223.3789104554,900766.9090265727,5037740.2174991,52.5120453800271,13.3890781201048,75.3351083777612,-1.600482338242692,5.514559623758602,0.2147705204663979,5.74613243281747,0
931,1900,131111.9,1149251111.9,3784223.0425554165,900767.9987739496,5037740.275263521,52.5120462298023,13.3890948821296,75.335379003516,-1.6004092326692352,5.440261985195373,0.22791046093709474,5.67535931530149,0
932,1900,131112.1,1149251112.1,3784222.702312414,900769.0718488842,5037740.339258366,52.5120471681493,13.3891114185192,75.3359420657039,-1.5967390613756423,5.364201310208353,0.23867964083374008,5.6018924746475,0
933,1900,131112.3,1149251112.3,3784222.3701432473,900770.1310120735,5037740.400007978,52.5120480557098,13.3891277280327,75.3367498733382,-1.5922539490540801,5.282430721133785,0.249854928524938,5.52284115715494,0
934,1900,131112.5,1149251112.5,3784222.035893676,900771.1717172915,5037740.465831563,52.5120490159271,13.3891437801614,75.3377510168642,-1.5849172770299669,5.1980075090850795,0.25937371524172625,5.44045214699029,0
935,1900,131112.7,1149251112.7,3784221.70825108,900772.1974354476,5037740.529561009,52.5120499436044,13.389159595009,75.3388902627006,-1.5762094388676835,5.112773724927704,0.2680134286849588,5.35693219627075,0
936,1900,131112.9,1149251112.9,3784221.3753952757,900773.2041021328,5037740.600665589,52.5120509792356,13.3891751546529,75.3401103276603,-1.5628593968869096,5.027146900762554,0.2732592408640251,5.27156580808794,0
937,1900,131113.1,1149251113.1,3784221.0522867795,900774.1950312622,5037740.667326343,52.5120519489317,13.3891904555511,75.3413575234338,-1.5480960635939007,4.936749892505256,0.2782978099117311,5.18126920689007,0
938,1900,131113.3,1149251113.3,3784220.7325003804,900775.1673222329,5037740.734793102,52.5120529307645,13.3892054780561,75.342584639033,-1.5321101671403206,4.836033424983313,0.28425704741489993,5.08088406882263,0
939,1900,131113.5,1149251113.5,3784220.4009002624,900776.1138744281,5037740.815569984,52.512054109839,13.389220172049,75.3437515675538,-1.5151567198458342,4.717628827151989,0.29263597530779256,4.96360327287685,0
940,1900,131113.7,1149251113.7,3784220.080650363,900777.0365881524,5037740.891998799,52.5120552257596,13.3892344857524,75.344828931988,-1.4908002178784299,4.577430206083076,0.29936202878541984,4.82337746869003,0
941,1900,131113.9,1149251113.9,3784219.774394732,900777.9309410146,5037740.962884597,52.5120562611173,13.3892483453474,75.3457966281086,-1.457270852379113,4.410240773668492,0.30403768523891384,4.65470739498921,0
942,1900,131114.1,1149251114.1,3784219.4685540856,900778.7870971564,5037741.04009067,52.5120573912315,13.3892616562134,75.3466421317746,-1.4123320229457481,4.216387801248564,0.3049360060616346,4.45708355332818,0
943,1900,131114.3,1149251114.3,3784219.180465966,900779.6043510837,5037741.110794756,52.5120584268741,13.3892743491071,75.3473565116825,-1.3550695910164183,3.9995614314029635,0.3007195249118735,4.23357266061736,0
944,1900,131114.5,1149251114.5,3784218.9052352207,900780.3754038773,5037741.179942518,52.5120594411023,13.3892863361397,75.347937215862,-1.2894177141500658,3.765728644285035,0.293263914239747,3.99115446798893,0
945,1900,131114.7,1149251114.7,3784218.6363715134,900781.0971354815,5037741.252934731,52.5120605136277,13.3892975947415,75.348387316939,-1.2148213339465268,3.523468564581994,0.2806312880606553,3.73756277791393,0
946,1900,131114.9,1149251114.9,3784218.387160532,900781.770767552,5037741.319650899,52.5120614949232,13.3893080971028,75.3487143584428,-1.1346904784340612,3.27577720981685,0.2648339007580784,3.47683416417797,0
947,1900,131115.1,1149251115.1,3784218.150197791,900782.3932458338,5037741.386172126,52.5120624746538,13.3893178247147,75.348929291669,-1.0482562101738322,3.020460182357668,0.24568775512465504,3.20661554733247,0
948,1900,131115.3,1149251115.3,3784217.939230102,900782.9613843646,5037741.442823739,52.5120633098098,13.3893266850386,75.3490452529395,-0.9543413512661296,2.752652760906436,0.22317852881279293,2.92192972067867,0
949,1900,131115.5,1149251115.5,3784217.75114255,900783.4798703684,5037741.491115269,52.5120640225151,13.3893347558611,75.3490763918813,-0.849690995667075,2.470349696748694,0.19523373477377295,2.61967910697814,0
950,1900,131115.7,1149251115.7,3784217.587457286,900783.941741743,5037741.531163623,52.5120646143463,13.3893419322316,75.349035479001,-0.7373417314182964,2.1756581171749767,0.1637448595763937,2.30303570331812,0
951,1900,131115.9,1149251115.9,3784217.4451140277,900784.3438835992,5037741.565816291,52.5120651272487,13.3893481799553,75.3489311007803,-0.6245970576717703,1.8767215828933776,0.1327149851828458,1.982377020509,0
952,1900,131116.1,1149251116.1,3784217.3243311998,900784.6873599788,5037741.594725758,52.5120655560497,13.3893535135336,75.3487667734424,-0.519327180789739,1.5888958909135493,0.10528906669370207,1.67492586714583,0
953,1900,131116.3,1149251116.3,3784217.230174975,900784.9780740762,5037741.613058692,52.512065829425,13.3893580002726,75.3485387041203,-0.4264642563949946,1.3262938680155332,0.08264060736286943,1.39562052732949,0
954,1900,131116.5,1149251116.5,3784217.158755642,900785.2200701972,5037741.62298552,52.5120659795491,13.3893617113894,75.3482361346096,-0.34698863371280275,1.09237202634507,0.06488716121652496,1.14799307469943,0
955,1900,131116.7,1149251116.7,3784217.100921424,900785.4176041471,5037741.630555777,52.5120660959643,13.3893647390795,75.3478406919753,-0.27674737179449627,0.8809155945740762,0.05003382730353864,0.924718755316231,0
956,1900,131116.9,1149251116.9,3784217.0786848757,900785.5803545552,5037741.617594703,52.512065910593,13.3893671469459,75.3473276355204,-0.21336673351156982,0.6846386418350963,0.037603502120991644,0.718101285498756,0
957,1900,131117.1,1149251117.1,3784217.052546935,900785.7011330449,5037741.614812056,52.5120658772564,13.3893689667109,75.3466660194416,-0.15570281696987232,0.5022596390090963,0.0269702745307527,0.526531583001595,0
958,1900,131117.3,1149251117.3,3784217.032830456,900785.7859637358,5037741.613394432,52.5120658661985,13.3893702494839,75.3458232209167,-0.10415286866263393,0.3376832096925305,0.017737040315698147,0.35382534216484,0
959,1900,131117.5,1149251117.5,3784217.0256652758,900785.841172663,5037741.607603442,52.5120657930684,13.3893710650019,75.3447666470296,-0.06066014598510861,0.19699205639883527,0.01027339420922687,0.206376031127054,0
960,1900,131117.7,1149251117.7,3784217.0291038547,900785.871546928,5037741.598003553,52.5120656665584,13.3893714885011,75.343465796131,-0.027214327385304805,0.08853948147641545,0.004580286496867292,0.0927407052999946,1
961,1900,131117.9,1149251117.9,3784217.053838984,900785.8709863549,5037741.577665561,52.512065384671,13.3893713961022,75.3418934569141,-0.006898211636504761,0.02244229684305743,0.0011610770183797482,0.0235072352950432,1
962,1900,131118.1,1149251118.1,3784217.073165898,900785.8632126263,5037741.562270109,52.512065179241,13.3893712187936,75.3400244323813,0.0016042362673249824,-0.0052201079689176005,-0.0002698465401510693,-0.0054677160097969,1
963,1900,131118.3,1149251118.3,3784217.1062268903,900785.8776714114,5037741.532276914,52.5120647619933,13.3893713132066,75.337836901335,0.0030776950887719794,-0.010013983536542228,-0.0005178175154150812,-0.0104890518307834,1
964,1900,131118.5,1149251118.5,3784217.1105914684,900785.8788507748,5037741.525630048,52.5120646934173,13.3893713152188,75.3353130017917,0.001824189989102615,-0.005935514431732491,-0.00030690016066478517,-0.0062170884177614,1
965,1900,131118.7,1149251118.7,3784217.1161217378,900785.8796638099,5037741.517737631,52.512064610548,13.389371308006,75.3324393042312,0.00036177819155882554,-0.0011769238820724082,-6.090487198636173e-05,-0.0012327784421832,1
966,1900,131118.9,1149251118.9,3784217.1133061103,900785.8733665773,5037741.516894427,52.5120646358659,13.3893712273776,75.329215766238,-0.0005717970910010179,0.0018597475567295103,9.633272640034551e-05,0.0019480484804579,1
967,1900,131119.1,1149251119.1,3784217.1099711815,900785.8762412465,5037741.514382746,52.5120646405162,13.389371279943,75.3256534712621,-0.0013500463924469967,0.004390017135959223,0.00022761693885520325,0.0045985525099349,1
968,1900,131119.3,1149251119.3,3784217.113800248,900785.8775419934,5037741.506396174,52.5120645681275,13.389371285521,75.321766595169,-0.002120264616945219,0.006893048072167795,0.00035774667589209786,0.0072206382304612,1
969,1900,131119.5,1149251119.5,3784217.1109013525,900785.8768240106,5037741.503396961,52.512064573019,13.3893712851207,75.3175692928057,-0.0027850995061921074,0.00905237926124141,0.0004702898703619906,0.0094828013851873,1
970,1900,131119.7,1149251119.7,3784217.083743654,900785.8712441713,5037741.518994155,52.5120648559224,13.3893712977976,75.3130802360206,-0.0031106726357520028,0.01010950675527216,0.0005254576137393326,0.0105903029600454,1
971,1900,131119.9,1149251119.9,3784217.0841677226,900785.8733356275,5037741.512313772,52.5120648129915,13.3893713263193,75.3083252968936,-0.0028493427328624508,0.009260895718691799,0.00048118989725205025,0.0097012621467012,1
972,1900,131120.1,1149251120.1,3784217.012907731,900785.8513448156,5037741.5631096335,52.5120656214265,13.3893712542703,75.3033420694422,-0.0019671175540457234,0.006393510943756545,0.00033219982257804884,0.0066975286771682,1
973,1900,131120.3,1149251120.3,3784216.9938888797,900785.8529093491,5037741.570516747,52.5120657912831,13.3893713415577,75.2981798179159,-0.0011930513926031888,0.00387807159382146,0.00020140283018366597,0.0040624344932815,1
974,1900,131120.5,1149251120.5,3784216.9827629114,900785.8467341086,5037741.573248111,52.5120658935963,13.3893712910222,75.2928896715848,-0.0009457148840898649,0.003074305619462312,0.0001596112644275752,0.0032204359083172,1
975,1900,131120.7,1149251120.7,3784216.9696544507,900785.8451771267,5037741.576532015,52.5120660050578,13.3893713134228,75.2875150719229,-0.001424240950407889,0.004630041317183267,0.0002403459926011725,0.0048501042339111,1
976,1900,131120.9,1149251120.9,3784216.9656220996,900785.8444926925,5037741.572819736,52.5120660138566,13.3893713173692,75.2820856274503,-0.0020410809570685093,0.006635687084107171,0.00034437419370020355,0.0069510393565841,1
977,1900,131121.1,1149251121.1,3784217.0570799396,900785.8728928718,5037741.492646681,52.512064894063,13.3893714123661,75.2766200481049,-0.0024208068616394206,0.00787017283169626,0.0004084470691102488,0.0082441952469841,1
978,1900,131121.3,1149251121.3,3784217.0506215934,900785.8948623915,5037741.486654809,52.5120648698165,13.3893717491916,75.2711381098186,-0.002314653191651489,0.007524640861409921,0.0003906111333991553,0.0078822849826911,1
979,1900,131121.5,1149251121.5,3784217.0576307676,900785.8976826494,5037741.47403267,52.5120647475066,13.3893717656957,75.2656699323303,-0.0016034379570702428,0.005212506151452498,0.0002706010120316772,0.0054602617674262,1
980,1900,131121.7,1149251121.7,3784217.0491142846,900785.893623502,5037741.474277223,52.5120648146236,13.3893717365809,75.2602497218741,-0.0004409295619146802,0.0014334962058285509,7.439330639213637e-05,0.0015016206627278,1
981,1900,131121.9,1149251121.9,3784216.914511235,900785.8167464201,5037741.581645228,52.5120664624842,13.3893710941266,75.2549179013099,0.001002196428344224,-0.0032580894896702497,-0.00016911273416306028,-0.0034129377258517,1
982,1900,131122.1,1149251122.1,3784216.8588903993,900785.8139256183,5037741.617100549,52.5120670468808,13.3893712434193,75.2497230762738,0.0024697141312571644,-0.008029348890849743,-0.00041666762007842146,-0.0084109181072427,1
983,1900,131122.3,1149251122.3,3784216.8474081694,900785.8085709311,5037741.62030612,52.5120671529039,13.3893712058565,75.2447139207815,0.003229634220534683,-0.010500412278380828,-0.0005447912226713885,-0.0109993632856961,1
984,1900,131122.5,1149251122.5,3784216.8111289837,900785.7994966279,5037741.64294025,52.512067543337,13.3893711995734,75.239915672874,0.0031131103690910118,-0.010121642377611748,-0.0005251210647375652,-0.0106025870768902,1
985,1900,131122.7,1149251122.7,3784216.794828291,900785.7991819695,5037741.649387431,52.5120676921913,13.3893712506631,75.2353361886451,0.002630913116720012,-0.008553242028150311,-0.000443896467300806,-0.0089597263961311,1
986,1900,131122.9,1149251122.9,3784216.7893542284,900785.79020239,5037741.649574447,52.5120677460137,13.3893711406672,75.2309781552116,0.0021467104179760223,-0.00697913556772725,-0.00036218900186410144,-0.0073108056850414,1
987,1900,131123.1,1149251123.1,3784216.77983128,900785.7909866022,5037741.6513357535,52.5120678204102,13.3893711843849,75.2268481573001,0.0017109746833996633,-0.005562189730167675,-0.00028873151517147603,-0.0058265560024315,1
988,1900,131123.3,1149251123.3,3784216.7469558483,900785.7834806355,5037741.672298071,52.5120681754992,13.3893711889647,75.2229595837682,0.0014193120989289144,-0.004613665325683958,-0.00023957689307880812,-0.0048329857913387,1
989,1900,131123.5,1149251123.5,3784216.742847826,900785.7785698813,5037741.671641335,52.5120682085126,13.389371132611,75.2193142365877,0.001345808549870644,-0.0043745452110960726,-0.00022720285071533303,-0.0045825176041344,1
990,1900,131123.7,1149251123.7,3784216.7404534137,900785.7822811864,5037741.668454723,52.512068201566,13.3893711939565,75.2158911389572,0.0013966807021995023,-0.004540026515170139,-0.00023576962020414028,-0.0047558537673225,1
991,1900,131123.9,1149251123.9,3784216.740926136,900785.7813740332,5037741.664216992,52.5120681766081,13.3893711793457,75.2126806081375,0.0013232633663695327,-0.004301637298992961,-0.0002233300881064259,-0.0045061053823803,1
992,1900,131124.1,1149251124.1,3784216.7327879053,900785.780499065,5037741.666658174,52.5120682478571,13.3893711945663,75.2096760752101,0.0009801380225383878,-0.0031862392638970444,-0.0001654153091045102,-0.0033376868358956,1
993,1900,131124.3,1149251124.3,3784216.723704225,900785.7782212434,5037741.670305131,52.5120683345754,13.3893711929104,75.2068708410553,0.0003260474818405426,-0.0010599804210700487,-5.5014970122330056e-05,-0.0011103567446564,1
994,1900,131124.5,1149251124.5,3784216.7160382145,900785.7741517877,5037741.6734538125,52.5120684116929,13.3893711607471,75.2042570735315,0.00010135941211318521,-0.00032952565408158387,-1.710157895343501e-05,-0.0003451859660017,1
995,1900,131124.7,1149251124.7,3784216.7210881975,900785.7767409657,5037741.666159914,52.5120683324958,13.3893711806225,75.2018242481689,-0.00022108697132991963,0.0007187133571181222,3.7311848343869886e-05,0.0007528748319732,1
996,1900,131124.9,1149251124.9,3784216.723689777,900785.7770296399,5037741.661321316,52.5120682875097,13.3893711758854,75.1995658629864,-0.0004670154157271557,0.0015180252146475377,7.884389212674554e-05,0.0015901950541233,1
997,1900,131125.1,1149251125.1,3784216.713849513,900785.7743038993,5037741.666518327,52.5120683886933,13.3893711703919,75.1974795057101,-0.0006917733942602399,0.002248435379804429,0.00011681736721399562,0.0023553467650105,1
998,1900,131125.3,1149251125.3,3784216.7152286945,900785.7765178148,5037741.662672921,52.5120683544396,13.3893711974106,75.1955568038353,-0.0006373081288976888,0.0020712334822768556,0.00010765131135487967,0.0021697369873098,1
999,1900,131125.5,1149251125.5,3784216.7116333973,900785.7778142691,5037741.6628868915,52.5120683784089,13.3893712282501,75.1937806935752,-0.0004706240999103774,0.001529483080865241,7.950145421562899e-05,0.0016022253334946,1
1000,1900,131125.7,1149251125.7,3784216.7102871323,900785.7759351662,5037741.662151262,52.5120683868272,13.3893712059166,75.1921351032361,-0.000521953834799586,0.0016964572956798209,8.814449397630286e-05,0.0017771248165353,1
1001,1900,131125.9,1149251125.9,3784216.70914079,900785.7768062813,5037741.660923964,52.5120683866285,13.3893712223086,75.1906053369486,-0.0005761719554010307,0.0018727504679133054,9.728754205088804e-05,0.0019617933895032,1
1002,1900,131126.1,1149251126.1,3784216.7113861917,900785.7766782185,5037741.657470298,52.5120683523756,13.389371212815,75.1891762622311,-0.000608602197335536,0.0019780133489746975,0.00010278940478936261,0.0020720760374708,1
1003,1900,131126.3,1149251126.3,3784216.7141753198,900785.7749850968,5037741.653991577,52.5120683167982,13.3893711790414,75.1878286577061,-0.0006887327270523257,0.0022384529329763057,0.0001163215766841081,0.0023448997871264,1
1004,1900,131126.5,1149251126.5,3784216.716006975,900785.7745526824,5037741.65107849,52.5120682888744,13.389371166598,75.186540671728,-0.0002997637844406801,0.0009741294456919257,5.065156191412354e-05,0.0010204666011931,1
1005,1900,131126.7,1149251126.7,3784216.7150634853,900785.7752259509,5037741.650098501,52.5120682889478,13.3893711794632,75.1852993576626,0.0007201129032449442,-0.0023399229448140806,-0.00012171359154540702,-0.0024512478820907,1
1006,1900,131126.9,1149251126.9,3784216.713765057,900785.7763244513,5037741.649357749,52.5120682920896,13.3893711996321,75.184097659811,0.0023911459634548154,-0.007768379251277996,-0.00040439532688996154,-0.0081381097799577,1
1007,1900,131127.1,1149251127.1,3784216.7142871837,900785.7738887228,5037741.6479403125,52.5120682847375,13.3893711629501,75.1829388076531,0.003917818497595053,-0.012727745223176474,-0.0006626785872567975,-0.0133335645330196,1
1008,1900,131127.3,1149251127.3,3784216.7014081418,900785.7799459308,5037741.655075749,52.5120684030994,13.3893712936706,75.1818292292968,0.0029277381699790916,-0.009509654957269456,-0.0004955019309464886,-0.0099624650745608,1
1009,1900,131127.5,1149251127.5,3784216.7037708308,900785.7804979829,5037741.651889607,52.512068368373,13.3893712935222,75.1807777194737,-0.003357058981216321,0.010904199204688204,0.0005681517055456671,0.0114234058695033,1
1010,1900,131127.7,1149251127.7,3784216.697056939,900785.7916804183,5037741.65368103,52.5120684062787,13.3893714766531,75.1798001550214,-0.020611797564906477,0.06694953080268766,0.003488444995185276,0.0701374017343182,1
1011,1900,131127.9,1149251127.9,3784216.6912217084,900785.8154594785,5037741.652695262,52.5120684021008,13.3893718372819,75.1789144053438,-0.05621793762800621,0.18269332278506406,0.009498465952102792,0.191383195596785,0
1012,1900,131128.1,1149251128.1,3784216.6736669056,900785.8693889581,5037741.655231946,52.5120684486989,13.3893726699039,75.1781341762716,-0.11409950034747403,0.37125102149453276,0.019196657932091632,0.388863123240092,0
1013,1900,131128.3,1149251128.3,3784216.6328169648,900785.9635703312,5037741.668158327,52.5120686472482,13.3893741587433,75.177478772796,-0.1855952541725899,0.6068645402594258,0.030695388066749305,0.635352166474815,0
1014,1900,131128.5,1149251128.5,3784216.5797989024,900786.1065825012,5037741.681693192,52.5120688529028,13.3893763887737,75.1769837887405,-0.26035362633725356,0.8571171502224948,0.042028427899535856,0.896772105221943,0
1015,1900,131128.7,1149251128.7,3784216.510980262,900786.3003897746,5037741.69824285,52.5120691007771,13.3893794005309,75.1766848196065,-0.3340657636444043,1.1081904955683917,0.05243502604870066,1.15863520612148,0
1016,1900,131128.9,1149251128.9,3784216.4333208418,900786.5460893428,5037741.712451402,52.5120693114887,13.3893831859979,75.1766072484802,-0.4110324393001002,1.3650486800159702,0.06424249571098214,1.42703632162097,0
1017,1900,131129.1,1149251129.1,3784216.3350953083,900786.8441185551,5037741.733002162,52.5120696131415,13.3893877914342,75.1767607617444,-0.4929812706355418,1.6376376182942594,0.07697337787858013,1.71196156585128,0
1018,1900,131129.3,1149251129.3,3784216.219440867,900787.1982277996,5037741.756880586,52.5120699612937,13.3893932598781,75.1771393230616,-0.5822624549709593,1.9289648322042703,0.09184707771392447,2.01702027159725,0
1019,1900,131129.5,1149251129.5,3784216.085787259,900787.6113743751,5037741.783957222,52.5120703543098,13.3893996356493,75.1777193673451,-0.6794511911924894,2.2415548084280936,0.10884438410224592,2.34479614899688,0
1020,1900,131129.7,1149251129.7,3784215.9341659867,900788.089882276,5037741.813034958,52.5120707749817,13.3894070092558,75.1784609266414,-0.7835593768914317,2.5723692539603227,0.1277676428760153,2.69209462062554,0
1021,1900,131129.9,1149251129.9,3784215.7558883433,900788.6342084159,5037741.850443247,52.5120713174429,13.3894154168802,75.1793065448771,-0.8897298754522006,2.910148053765574,0.14699262738831909,3.04666830794136,0
1022,1900,131130.1,1149251130.1,3784215.559719191,900789.2473657005,5037741.889019838,52.5120718767471,13.3894248717987,75.1801869948299,-0.990606350459603,3.237930395903927,0.16404286027363563,3.39004487437795,0
1023,1900,131130.3,1149251130.3,3784215.345333816,900789.9121936072,5037741.931954447,52.5120725009273,13.3894351292288,75.1810225741142,-1.0786074335027387,3.532385608459712,0.1774053383756481,3.69764989372234,0
1024,1900,131130.5,1149251130.5,3784215.112365117,900790.6398659503,5037741.977430381,52.5120731641436,13.3894463505303,75.1817291879184,-1.1464437794220077,3.776545550586482,0.18465489035416702,3.95104126320666,0
1025,1900,131130.7,1149251130.7,3784214.8544710586,900791.4076768149,5037742.034121837,52.5120739953218,13.3894582319858,75.18223488556,-1.19468759237271,3.9686949603726354,0.18652314411350784,4.14880814393079,0
1026,1900,131130.9,1149251130.9,3784214.5952695194,900792.211738034,5037742.085016676,52.5120747440086,13.3894706373262,75.1824759020311,-1.233417268794144,4.129680333456773,0.18682748549411796,4.3139868248333,0
1027,1900,131131.1,1149251131.1,3784214.3310748762,900793.0482786641,5037742.133452776,52.5120754602521,13.3894835250893,75.1823872710256,-1.2701430507031808,4.288848540706282,0.18595929936904626,4.47683661030753,0
1028,1900,131131.3,1149251131.3,3784214.057434166,900793.9168141638,5037742.18279643,52.5120761941521,13.3894969035205,75.1819354267005,-1.310753426244394,4.465795043497361,0.1848318532824087,4.65784958204157,0
1029,1900,131131.5,1149251131.5,3784213.7803080073,900794.8254693502,5037742.227126335,52.5120768585607,13.3895108687082,75.1810959804528,-1.3580806007897621,4.665841784593647,0.18461311915391246,4.86297691551844,0
1030,1900,131131.7,1149251131.7,3784213.4887914984,900795.7739443091,5037742.274604433,52.5120775742564,13.3895254535498,75.1798467674115,-1.408054020059756,4.881223490698574,0.18364506512799308,5.08357004471266,0
1031,1900,131131.9,1149251131.9,3784213.17649789,900796.7640477957,5037742.329647021,52.512078406709,13.3895407057469,75.1781656867227,-1.4604964572657433,5.1007520942130045,0.1837825780439815,5.30890740777202,0
1032,1900,131132.1,1149251132.1,3784212.8542138347,900797.7983995266,5037742.3837176645,52.5120792300811,13.3895566260455,75.1760347115619,-1.5111381318075012,5.320507284738368,0.18253607678880532,5.5339547919807,0
1033,1900,131132.3,1149251132.3,3784212.5237070806,900798.8760261695,5037742.435658684,52.5120800273857,13.3895731944694,75.1734446928459,-1.5605815521117559,5.539491481022006,0.18053229850595065,5.75794864165275,0
1034,1900,131132.5,1149251132.5,3784212.1791166454,900799.9971097371,5037742.489821885,52.5120808627788,13.3895904336176,75.1704043795233,-1.6041446141314992,5.751970423261635,0.17529619418415587,5.97404155064385,0
1035,1900,131132.7,1149251132.7,3784211.836448822,900801.1610247364,5037742.534413088,52.5120815617572,13.3896082799324,75.1669437240625,-1.6368751998429791,5.944019453840236,0.16560598566654597,6.16750784596021,0
1036,1900,131132.9,1149251132.9,3784211.4927470586,900802.3610647464,5037742.572889638,52.5120821748121,13.389626647403,75.1631105049984,-1.6586545077401633,6.096546158954407,0.15476412283005317,6.32004444430764,0
1037,1900,131133.1,1149251133.1,3784211.1436513555,900803.5855760035,5037742.610651849,52.5120827809658,13.3896453839161,75.1589660414349,-1.6697238777207264,6.199212217030285,0.14478694959787172,6.42177336881193,0
1038,1900,131133.3,1149251133.3,3784210.7884471966,900804.8261269911,5037742.649820287,52.5120834106947,13.3896643710952,75.1545816671807,-1.6710444282383983,6.258836226451851,0.1351805651775226,6.47948255464079,0
1039,1900,131133.5,1149251133.5,3784210.434419665,900806.075364865,5037742.686368989,52.5120840035867,13.3896834787343,75.1500397396053,-1.6705275476456531,6.288878199778804,0.12945735088316904,6.50825710192781,0
1040,1900,131133.7,1149251133.7,3784210.0763193686,900807.3281397132,5037742.725252072,52.512084631654,13.3897026509463,75.1454375613226,-1.6811369791763422,6.303239461276396,0.13482106275827424,6.52496942275666,0
1041,1900,131133.9,1149251133.9,3784209.7172034164,900808.5839816084,5037742.764407104,52.5120852631864,13.3897218705703,75.1408823667396,-1.7059804053758232,6.318283032905641,0.15068417044478663,6.54627950416511,0
1042,1900,131134.1,1149251134.1,3784209.3527188958,900809.8436184673,5037742.807093795,52.5120859450048,13.3897411628838,75.1364861212841,-1.736881123861935,6.349958102077484,0.16811286040477538,6.58536148365455,0
1043,1900,131134.3,1149251134.3,3784208.98697187,900811.113339061,5037742.8492717985,52.5120866161448,13.3897606039921,75.1323601914046,-1.7695177245641383,6.402620934751952,0.18310898264530995,6.64516942682397,0
1044,1900,131134.5,1149251134.5,3784208.6102877064,900812.3942843343,5037742.898093106,52.5120873809481,13.3897802432428,75.1286124810535,-1.808768172235284,6.4713766434507765,0.20018158295536093,6.72238280882948,0
1045,1900,131134.7,1149251134.7,3784208.219341876,900813.68736839,5037742.956008886,52.5120882743724,13.3898001050737,75.1253484980187,-1.8481342283550497,6.546519262296478,0.21620596459529623,6.80582541627119,0
1046,1900,131134.9,1149251134.9,3784207.82921648,900814.9971009099,5037743.011097241,52.5120891191476,13.3898202026596,75.1226733853005,-1.8915512763458016,6.607500016182809,0.23776827457385036,6.8770310779649,0
1047,1900,131135.1,1149251135.1,3784207.43114586,900816.3160478486,5037743.071349091,52.5120900320578,13.3898404593784,75.1206903663256,-1.9401529541934603,6.628616165839778,0.2702796127981741,6.91200382152617,0
1048,1900,131135.3,1149251135.3,3784207.0150462496,900817.6312175388,5037743.146713379,52.5120911589164,13.3898607234701,75.1194926683072,-1.9903108685893884,6.599511737586091,0.31287211593056197,6.90020155423655,0
1049,1900,131135.5,1149251135.5,3784206.601171449,900818.9387981247,5037743.222852098,52.5120922871057,13.3898808712314,75.119157389923,-2.0351209964078265,6.527309044036463,0.3591294072663468,6.84663820845995,0
