epoch,split,week,tow,time_gps_s,obs_count,obs_count_ls_gate,coarse_ok,coarse_iter,coarse_rx_x_m,coarse_rx_y_m,coarse_rx_z_m,coarse_cb_m,gt_lat_deg,gt_lon_deg,gt_h_m,speed_mps,is_static
488,train,1900,131023.299999912,1149251023.3,14,13,1,2,3784327.7169594574,900844.1465159039,5037731.385473513,-60793.932055011246,52.5112348152014,13.3899695127152,75.3157297086248,0.0527317343252623,1
489,train,1900,131023.499999912,1149251023.5,14,13,1,2,3784333.4503517975,900845.7279891862,5037733.552607137,-60799.26930028216,52.511234948344,13.3899692538403,75.3152225467441,0.07399838725007,1
490,train,1900,131023.699999912,1149251023.6999998,14,13,1,2,3784337.7665212727,900848.5887221845,5037732.84417299,-60807.041970900966,52.5112349100036,13.389968878688,75.3149774399212,0.0963698498574389,1
491,train,1900,131023.899999912,1149251023.9,14,12,1,2,3784320.7167903245,900848.5277539921,5037727.663973754,-60829.53333371023,52.5112349539488,13.3899684071991,75.3150235389559,0.106855057630427,0
492,train,1900,131024.099999912,1149251024.1,14,13,1,3,3784344.926801733,900845.3500408202,5037738.791185562,-60820.8077791765,52.5112350021762,13.3899679790622,75.3153635162812,0.106880248999001,0
493,train,1900,131024.299999912,1149251024.3,14,13,1,2,3784347.6264426806,900843.1903447881,5037741.015795016,-60828.18099369638,52.5112349522682,13.3899676476748,75.3159829977236,0.0952486411892147,1
494,train,1900,131024.499999912,1149251024.5,14,13,1,2,3784347.4081611536,900842.2920248944,5037740.374900153,-60838.88292102836,52.5112350200952,13.3899673462453,75.3168493160184,0.0733599824194217,1
495,train,1900,131024.699999912,1149251024.6999998,14,13,1,2,3784344.1028847666,900842.1008315571,5037737.41972412,-60852.48995847477,52.5112349314323,13.389966856355,75.3179163837783,0.0507870363298033,1
496,train,1900,131024.899999912,1149251024.9,15,13,1,2,3784339.102561077,900841.3443407759,5037733.87193589,-60867.700398480905,52.5112349737172,13.3899666834912,75.31912396351,0.0390229879223336,1
497,train,1900,131025.099999912,1149251025.1,15,13,1,2,3784330.6797956713,900839.6189846606,5037730.427443667,-60884.71077725135,52.5112349067099,13.3899662889141,75.3203952805519,0.0383630014589106,1
498,train,1900,131025.299999912,1149251025.3,15,13,1,2,3784334.930929495,900839.2479922938,5037733.092319479,-60890.637898183726,52.5112347774683,13.38996585951,75.3216539573499,0.0464955070741652,1
499,train,1900,131025.499999912,1149251025.5,14,13,1,2,3784344.892963917,900841.4816159152,5037735.594459785,-60893.669640831205,52.5112347984867,13.3899656913277,75.3228342123685,0.0603945094910835,1
500,train,1900,131025.699999912,1149251025.6999998,14,13,1,2,3784343.354613315,900841.51730812,5037734.5766661465,-60905.3048584397,52.5112347337541,13.3899653829883,75.3238957800545,0.0710209031984767,1
501,train,1900,131025.899999912,1149251025.9,14,13,1,2,3784330.825109176,900835.767646304,5037730.8976787,-60925.8478475804,52.5112347787345,13.3899651421449,75.3248221226769,0.0715478337015646,1
502,train,1900,131026.099999912,1149251026.1,14,13,1,2,3784324.2464733287,900835.4976826846,5037727.904834102,-60942.02010566563,52.5112347043695,13.3899648417644,75.32561459014,0.0679958250133986,1
503,train,1900,131026.299999912,1149251026.3,16,13,1,2,3784317.807624165,900837.7140702768,5037723.568165447,-60958.657727847116,52.5112347666491,13.389964610732,75.3262911508097,0.0654387541548102,1
504,train,1900,131026.499999912,1149251026.5,14,14,1,2,3784331.941914189,900844.6437191763,5037727.840604018,-60958.57625006899,52.5112348107915,13.3899639743381,75.3268782672305,0.0787456666184432,1
505,train,1900,131026.699999912,1149251026.6999998,14,14,1,2,3784336.281861013,900845.8500314845,5037729.588452228,-60965.26428008728,52.5112347872915,13.3899636763299,75.3274008324438,0.0973148401131143,1
506,train,1900,131026.899999912,1149251026.9,16,14,1,2,3784341.1654462325,900847.2859251729,5037731.722166084,-60971.1190045073,52.5112348140034,13.3899633269404,75.3278808066224,0.111942218420554,0
507,train,1900,131027.099999912,1149251027.1,15,14,1,2,3784339.8563524275,900844.9617970092,5037733.539104394,-60982.60630843211,52.5112347788205,13.3899629384964,75.3283223548775,0.110857037765661,0
508,train,1900,131027.299999912,1149251027.3,16,14,1,2,3784339.1213815273,900843.097246675,5037736.824588328,-60992.82444635696,52.5112347425251,13.3899626194801,75.3287249142061,0.0951976600186339,1
509,train,1900,131027.499999912,1149251027.5,16,14,1,2,3784339.7081114855,900841.1994744883,5037739.87286519,-61001.49930778759,52.5112347711303,13.3899621444731,75.3290895275019,0.0636097290212111,1
510,train,1900,131027.699999912,1149251027.6999998,16,14,1,2,3784342.722291883,900841.0440021033,5037741.452360025,-61009.2159238161,52.5112347435946,13.3899619714213,75.329410920661,0.0324888445538622,1
511,train,1900,131027.899999912,1149251027.9,16,14,1,2,3784346.3475798415,900841.5782371276,5037745.833551437,-61014.62642349468,52.5112347313398,13.3899617062154,75.3296812491586,0.0129536005124356,1
512,train,1900,131028.099999912,1149251028.1,15,14,1,2,3784349.7904314254,900842.6643443082,5037748.488339345,-61021.13443835223,52.5112348169205,13.389961469796,75.3298921834446,0.0035388223912516,1
513,train,1900,131028.299999912,1149251028.3,15,14,1,2,3784350.414053696,900844.3525566085,5037748.887202344,-61030.61698077122,52.5112348260225,13.3899613984115,75.3300269766443,0.0008013543876273,1
514,train,1900,131028.499999912,1149251028.5,15,14,1,2,3784349.4108324875,900844.9844730033,5037748.636547269,-61041.323278287804,52.5112348907839,13.3899612501413,75.3300695028575,0.0005849510306801,1
515,train,1900,131028.699999912,1149251028.6999998,15,14,1,2,3784348.801896849,900844.4298014299,5037749.131170983,-61052.02440229648,52.5112348201146,13.3899612441206,75.3300126407889,0.0008298665600331,1
516,train,1900,131028.899999912,1149251028.9,15,14,1,2,3784349.959109088,900845.1054821296,5037748.78015215,-61062.227918435616,52.5112348634245,13.3899611792951,75.3298520772798,0.0013031322003338,1
517,train,1900,131029.099999912,1149251029.1,14,13,1,2,3784348.380561606,900845.2920195715,5037748.14183369,-61073.623335592194,52.5112349852326,13.3899610491171,75.329584948868,0.0016296704450883,1
518,train,1900,131029.299999912,1149251029.3,14,13,1,2,3784344.032146787,900844.0463808307,5037747.3853668375,-61087.04699792951,52.5112350558603,13.3899609195846,75.3292075749509,0.0018558101480582,1
519,train,1900,131029.499999912,1149251029.5,14,13,1,2,3784339.4589637243,900843.1102784363,5037746.804349544,-61100.2170114414,52.5112350643688,13.389960755352,75.3287160210325,0.0018171300111161,1
520,train,1900,131029.699999912,1149251029.6999998,14,13,1,2,3784336.422000069,900842.1722722824,5037746.934963931,-61112.86483340335,52.5112350429671,13.389960502225,75.3281094888923,0.0015920613160891,1
521,train,1900,131029.899999912,1149251029.9,13,13,1,2,3784335.504729417,900841.326107207,5037746.768118009,-61124.260215749644,52.51123512169,13.3899602365735,75.3273874161362,0.0016890746438833,1
522,train,1900,131030.099999912,1149251030.1,13,13,1,2,3784333.938873597,900839.7088611558,5037747.09388828,-61135.94917183718,52.5112351625045,13.3899600464004,75.3265540592305,0.0022782703497507,1
523,train,1900,131030.299999912,1149251030.3,13,13,1,2,3784334.633257167,900839.5731661259,5037748.411599221,-61145.26244792631,52.5112352589095,13.3899597689007,75.3256219291902,0.0035254360143058,1
524,train,1900,131030.499999912,1149251030.5,14,13,1,2,3784335.3492953093,900840.433907544,5037748.33492303,-61154.9989631045,52.5112351811433,13.389959454653,75.3246087808332,0.0048583329701599,1
525,train,1900,131030.699999912,1149251030.6999998,15,13,1,2,3784332.831333687,900841.4186217576,5037747.669610009,-61166.36603960904,52.5112351392804,13.389959081981,75.3235361842028,0.0061967864560618,1
526,train,1900,131030.899999912,1149251030.9,16,14,1,2,3784340.916604804,900843.0231068528,5037752.707597779,-61169.50934394911,52.5112352215808,13.3899586181576,75.3224321154457,0.0068527867098184,1
527,train,1900,131031.099999912,1149251031.1,15,13,1,2,3784334.294512845,900846.8505868225,5037720.769885421,-61202.097277952846,52.5112352337258,13.3899582038588,75.3213379405515,0.0065723319354343,1
528,train,1900,131031.299999912,1149251031.3,15,13,1,2,3784335.1093189716,900844.7052690943,5037723.675074056,-61210.60250809852,52.5112352840925,13.389957983326,75.3203048825339,0.0057186881902778,1
529,train,1900,131031.499999912,1149251031.5,15,14,1,2,3784343.3967705052,900837.4542367989,5037763.495899688,-61193.924336951335,52.5112353364284,13.3899574818996,75.3193896758364,0.0048112213315532,1
530,train,1900,131031.699999912,1149251031.6999998,16,14,1,2,3784344.2226575,900836.7941986227,5037766.766369149,-61202.27963950218,52.5112353836549,13.3899571629179,75.3186393542201,0.0038276552750439,1
531,train,1900,131031.899999912,1149251031.9,16,14,1,2,3784346.400298725,900836.036713374,5037769.208916882,-61210.18838619135,52.511235375514,13.3899569194493,75.3180886234407,0.0024627195968181,1
532,train,1900,131032.099999912,1149251032.1,16,14,1,2,3784347.116523805,900835.5297974586,5037769.354704996,-61220.200129357196,52.5112353636691,13.3899567318946,75.3177657586167,0.0021650185104434,1
533,train,1900,131032.299999912,1149251032.3,16,14,1,2,3784348.1651339885,900835.0025496859,5037769.609381399,-61229.971482682326,52.5112354941591,13.3899566333421,75.3177024629674,0.0015746769762873,1
534,train,1900,131032.499999912,1149251032.5,16,14,1,2,3784349.449136718,900834.5614418726,5037771.312494684,-61238.91200614653,52.5112354859023,13.3899564393394,75.3179285486571,0.0007828769150379,1
535,train,1900,131032.699999912,1149251032.6999998,16,13,1,2,3784339.13868251,900841.0825019716,5037727.631396608,-61280.32516385021,52.5112354700939,13.3899562722639,75.3184595947901,-0.0009709594586067,1
536,train,1900,131032.899999912,1149251032.9,14,12,1,2,3784324.7381368377,900837.3611312154,5037722.830080391,-61301.694058078,52.5112354547043,13.389956072036,75.3192928755277,-0.004544255922075,1
537,train,1900,131033.099999912,1149251033.1,14,12,1,2,3784320.7667654143,900837.660165443,5037720.393394472,-61315.64003290653,52.5112354391727,13.3899559737709,75.3203980004976,-0.0078015862164494,1
538,train,1900,131033.299999912,1149251033.3,13,12,1,2,3784317.907199022,900838.2980966995,5037718.141317101,-61328.78552368518,52.5112352222039,13.3899556400171,75.3217166931247,-0.0092047805566422,1
539,train,1900,131033.499999912,1149251033.5,13,13,1,2,3784327.2421229417,900833.6120800734,5037755.446810958,-61311.9789480274,52.5112352938697,13.3899552453951,75.3231766670769,-0.0051452933938257,1
540,train,1900,131033.699999912,1149251033.6999998,13,13,1,2,3784326.5585232847,900834.8197352344,5037750.824602836,-61324.40473561922,52.5112353886575,13.3899547397475,75.3247134205849,0.007209410044062,1
541,train,1900,131033.899999912,1149251033.9,14,14,1,2,3784340.444307352,900839.2682985438,5037752.832235298,-61325.602418275026,52.5112353906477,13.3899543867626,75.3262770736297,0.0312657936974576,1
542,train,1900,131034.099999912,1149251034.1,13,13,1,2,3784329.4229695518,900838.4512909491,5037744.424429507,-61346.46726186699,52.5112353441973,13.3899538980035,75.3278295196081,0.0701219274595703,1
543,train,1900,131034.299999912,1149251034.3,13,13,1,2,3784327.5611258703,900839.1165621444,5037742.038860591,-61359.45442275194,52.5112354264731,13.3899533301775,75.3293325609389,0.123900300302042,0
544,train,1900,131034.499999912,1149251034.5,13,12,1,2,3784319.4287540666,900842.8407472216,5037715.611606828,-61389.695973719616,52.5112354056938,13.3899528393563,75.3307436580793,0.184058519111654,0
545,train,1900,131034.699999912,1149251034.6999998,16,14,1,3,3784336.249758437,900841.2328969308,5037748.981353034,-61372.03757428286,52.5112353933707,13.3899522113539,75.332017115851,0.231471756191614,0
546,train,1900,131034.899999912,1149251034.9,15,14,1,2,3784334.097142458,900842.4138917062,5037746.527830556,-61384.547207997166,52.5112353938376,13.3899514828316,75.3331113495056,0.262762490275609,0
547,train,1900,131035.099999912,1149251035.1,15,14,1,2,3784337.576648371,900843.2946594749,5037739.87943158,-61396.85514015496,52.5112355466109,13.3899506808249,75.3339990295505,0.280479074227792,0
548,train,1900,131035.299999912,1149251035.3,15,14,1,2,3784334.9272423084,900846.9203927229,5037730.759361302,-61412.68846961106,52.5112357246752,13.3899498302625,75.3346656745909,0.284464913670958,0
549,train,1900,131035.499999912,1149251035.5,15,14,1,2,3784331.5107994867,900846.2978489168,5037728.515750895,-61426.40137218415,52.5112357847739,13.3899490001475,75.3351051406697,0.278107270561462,0
550,train,1900,131035.699999912,1149251035.6999998,16,14,1,2,3784338.963682186,900845.8143983523,5037731.744897958,-61430.78041457852,52.5112357986323,13.3899482132972,75.3353124888765,0.267379725650166,0
551,train,1900,131035.899999912,1149251035.9,16,14,1,2,3784340.641024903,900845.0535903915,5037736.605813464,-61437.91166590603,52.5112358741034,13.3899474354546,75.335285755697,0.257379668657824,0
552,train,1900,131036.099999912,1149251036.1,13,13,1,2,3784331.25099052,900841.5095794573,5037731.704942045,-61456.84249675502,52.5112359588451,13.3899466955435,75.335033676366,0.251478812861264,0
553,train,1900,131036.299999912,1149251036.3,13,13,1,2,3784334.78820964,900838.8035964163,5037737.345170023,-61462.55905139029,52.5112361225186,13.3899459380424,75.3345774660922,0.246413002122902,0
554,train,1900,131036.499999912,1149251036.5,13,13,1,2,3784336.73781314,900838.4778308594,5037742.9886177685,-61468.69943773041,52.5112362412976,13.3899452091277,75.3339450359909,0.242847665727999,0
555,train,1900,131036.699999912,1149251036.6999998,13,13,1,2,3784336.654931027,900837.1769088419,5037746.40501275,-61477.965737085506,52.5112363688611,13.3899444797612,75.3331623233729,0.245039191854779,0
556,train,1900,131036.899999912,1149251036.9,13,13,1,2,3784339.280019679,900837.1663577245,5037748.907243399,-61484.97832441648,52.5112363156746,13.3899437552081,75.3322509788993,0.250628006633443,0
557,train,1900,131037.099999912,1149251037.1,14,13,1,2,3784339.939172202,900837.4859129397,5037748.754798668,-61494.49361598328,52.511236375786,13.3899429989242,75.3312290793227,0.259148209776953,0
558,train,1900,131037.299999912,1149251037.3,15,13,1,2,3784341.5328129474,900836.5259557529,5037749.458747642,-61504.34030357794,52.5112364603854,13.3899422199681,75.3301105433623,0.27225567320969,0
559,train,1900,131037.499999912,1149251037.5,17,14,1,2,3784346.6208471935,900838.755645405,5037747.615854232,-61513.02804181359,52.5112365218561,13.3899413891383,75.3289080767609,0.288136052765297,0
560,train,1900,131037.699999912,1149251037.6999998,18,14,1,2,3784344.120995215,900837.9054535863,5037746.047019732,-61526.1135956646,52.511236685095,13.3899405240215,75.3276425804634,0.300868925728291,0
561,train,1900,131037.899999912,1149251037.9,18,14,1,2,3784338.371348707,900840.4214976067,5037740.77345079,-61541.86453788963,52.5112367708055,13.3899396082307,75.3263362564573,0.309905823170096,0
562,train,1900,131038.099999912,1149251038.1,17,13,1,2,3784331.197044482,900840.585022858,5037735.684466918,-61558.958697089394,52.5112367934395,13.3899386803148,75.3250020422615,0.31966214445032,0
563,train,1900,131038.299999912,1149251038.3,15,13,1,2,3784329.6154300305,900839.4797072819,5037735.179929704,-61570.83583232481,52.5112368468563,13.3899377145564,75.3236471947514,0.332448206661528,0
564,train,1900,131038.499999912,1149251038.5,15,13,1,2,3784331.7047167155,900835.3890937094,5037738.119473814,-61579.36581077761,52.5112368479131,13.3899367086375,75.3222770413899,0.348930105560917,0
565,train,1900,131038.699999912,1149251038.6999998,15,13,1,2,3784330.4750084565,900835.5476519696,5037737.796588374,-61590.43328208318,52.5112368658617,13.3899356546209,75.3208972424533,0.367440155494925,0
566,train,1900,131038.899999912,1149251038.9,15,13,1,2,3784329.886623676,900836.9864821519,5037732.56449486,-61603.73410290339,52.5112369164121,13.3899345524458,75.3195123944406,0.385462965813689,0
567,train,1900,131039.099999912,1149251039.1,16,14,1,2,3784340.531568841,900839.8856628825,5037733.91646555,-61607.76206678047,52.5112370502302,13.3899333816969,75.3181236938429,0.405332971552278,0
568,train,1900,131039.299999912,1149251039.3,16,14,1,2,3784338.518001698,900840.8572357702,5037731.329934795,-61620.36716467213,52.5112371691334,13.3899321502138,75.3167293036764,0.433244868640199,0
569,train,1900,131039.499999912,1149251039.5,16,14,1,2,3784334.6826986764,900840.4647513794,5037728.638045455,-61634.95945152129,52.5112373545443,13.3899308051927,75.3153314765611,0.479194234881991,0
570,train,1900,131039.699999912,1149251039.6999998,15,14,1,2,3784331.5791153475,900840.7827920014,5037726.497225942,-61648.48073545104,52.5112374867791,13.3899292880536,75.3139371773558,0.557085715329691,0
571,train,1900,131039.899999912,1149251039.9,14,13,1,2,3784321.074913667,900838.0332018936,5037724.114935077,-61665.976287001904,52.5112377283842,13.3899274796776,75.3125518525089,0.673440407906188,0
572,train,1900,131040.099999912,1149251040.1,13,13,1,2,3784323.702529889,900835.3874529781,5037728.732141693,-61673.35684935135,52.5112380103609,13.3899252982521,75.3111782345553,0.811716385671082,0
573,train,1900,131040.299999912,1149251040.3,14,13,1,2,3784328.632229145,900837.3383379289,5037736.884674424,-61675.75369180036,52.5112382231986,13.389922710386,75.3098132777345,0.947336599543696,0
574,train,1900,131040.499999912,1149251040.5,14,13,1,2,3784331.714996083,900838.5070752767,5037741.017622509,-61681.88790831088,52.5112385693808,13.3899197325301,75.3084499460349,1.06822942715738,0
575,train,1900,131040.699999912,1149251040.6999998,14,14,1,2,3784335.8819507346,900838.9662862017,5037742.508325501,-61689.22366743365,52.5112389189484,13.389916443939,75.3070793003149,1.17967314131451,0
576,train,1900,131040.899999912,1149251040.9,15,14,1,2,3784334.499993226,900836.714215761,5037740.955288271,-61701.51191972508,52.5112391739976,13.3899128332379,75.3056947787188,1.2849070948065,0
577,train,1900,131041.099999912,1149251041.1,15,14,1,2,3784329.9909175676,900837.627974438,5037739.902295297,-61714.08116557752,52.5112394474785,13.3899089402128,75.3043000330567,1.36966845377977,0
578,train,1900,131041.299999912,1149251041.3,15,14,1,2,3784328.119267249,900838.4363628163,5037736.765344056,-61727.23408726526,52.5112397725422,13.3899048613068,75.3029157902001,1.40170838126661,0
579,train,1900,131041.499999912,1149251041.5,15,14,1,2,3784329.573761868,900837.5899844526,5037739.295696261,-61735.34959443995,52.5112401097025,13.3899008268981,75.3015773502971,1.34424019882404,0
580,train,1900,131041.699999912,1149251041.6999998,14,14,1,2,3784330.0244199224,900837.300799326,5037732.284454604,-61749.46859850675,52.5112404731494,13.3898971140179,75.3003203782075,1.18415829031826,0
581,train,1900,131041.899999912,1149251041.9,14,14,1,2,3784334.6553525883,900837.675608381,5037735.536084163,-61755.55608361301,52.5112408117125,13.3898939781857,75.2991771389736,0.947596103784747,0
582,train,1900,131042.099999912,1149251042.1,14,14,1,2,3784331.0510452273,900837.5964721482,5037730.599883258,-61770.82019877805,52.5112409830059,13.3898915910013,75.2981813641006,0.690882858783181,0
583,train,1900,131042.299999912,1149251042.3,15,14,1,2,3784325.9579527066,900836.0708687817,5037728.612067434,-61785.034251740886,52.5112411351085,13.3898899042753,75.2973691504368,0.468221131672598,0
584,train,1900,131042.499999912,1149251042.5,15,14,1,2,3784323.635301992,900834.4166876663,5037730.659467838,-61795.11821008489,52.511241332508,13.3898892216706,75.2967741599695,0.309100345480887,0
585,train,1900,131042.699999912,1149251042.6999998,15,14,1,2,3784320.0994228483,900833.1130880603,5037726.418136854,-61810.55769798849,52.5112413723191,13.3898884745881,75.2964245311318,0.216099601446652,0
586,train,1900,131042.899999912,1149251042.9,15,14,1,2,3784317.4780265098,900834.1113965468,5037720.530049263,-61826.011237959996,52.511241393915,13.3898878958179,75.2963485767468,0.181622328105305,0
587,train,1900,131043.099999912,1149251043.1,16,14,1,2,3784314.918018439,900834.5234027144,5037722.252264687,-61836.838974844155,52.5112414426982,13.3898873461597,75.2965777502093,0.19929268730129,0
588,train,1900,131043.299999912,1149251043.3,16,14,1,2,3784314.4345458187,900834.2426134478,5037720.211665624,-61848.45562485216,52.5112416521982,13.3898866702091,75.2971450170322,0.274040127575073,0
589,train,1900,131043.499999912,1149251043.5,14,14,1,2,3784314.679238975,900832.5919010629,5037722.759993342,-61857.72247449196,52.5112417659612,13.3898856814812,75.2980822388765,0.409207331239318,0
590,train,1900,131043.699999912,1149251043.6999998,14,14,1,2,3784316.389344602,900831.8723340994,5037726.31358651,-61865.6300579554,52.5112418730961,13.3898842205021,75.299418042149,0.585101183527435,0
591,train,1900,131043.899999912,1149251043.9,14,14,1,2,3784313.192019616,900830.7688692692,5037722.792376177,-61879.90989852668,52.5112420900233,13.3898822101,75.3011699131721,0.774021358784899,0
592,train,1900,131044.099999912,1149251044.1,14,14,1,2,3784312.158763173,900832.1556314366,5037723.092035247,-61890.4303344502,52.5112424040608,13.389879673279,75.3033416025254,0.955407288501781,0
593,train,1900,131044.299999912,1149251044.3,14,14,1,2,3784309.247348681,900833.7269491826,5037715.522280413,-61906.84527674131,52.5112427802369,13.3898766452021,75.3059253355661,1.12290633771861,0
594,train,1900,131044.499999912,1149251044.5,14,14,1,2,3784307.445551362,900833.790070638,5037718.116410116,-61916.7200304347,52.5112432246818,13.3898731271706,75.3089079319209,1.28316041754966,0
595,train,1900,131044.699999912,1149251044.6999998,15,14,1,2,3784309.3082144056,900833.5882790526,5037720.169394951,-61924.5839545908,52.5112436186824,13.3898691591239,75.3122730760884,1.44124658263723,0
596,train,1900,131044.899999912,1149251044.9,15,14,1,2,3784309.3677186114,900832.6309357242,5037718.606131973,-61935.68086277643,52.5112440896419,13.3898647399486,75.3160054322433,1.5865458169509,0
597,train,1900,131045.099999912,1149251045.1,16,14,1,2,3784308.7724183323,900832.6635320135,5037718.475746961,-61946.1999522704,52.5112446311655,13.3898599421103,75.3200912023269,1.69702073243618,0
598,train,1900,131045.299999912,1149251045.3,16,14,1,2,3784307.8715728326,900833.632250885,5037718.386451851,-61956.84740470186,52.5112452949206,13.389854908631,75.3245202123814,1.76058414508624,0
599,train,1900,131045.499999912,1149251045.5,16,14,1,2,3784306.877751779,900833.023953654,5037717.541711009,-61968.40056181049,52.5112458966498,13.3898497073063,75.329279840307,1.79434903946902,0
600,train,1900,131045.699999912,1149251045.6999998,15,14,1,2,3784306.6846494335,900832.0056373555,5037720.57434299,-61977.19498075523,52.5112463920406,13.3898444083806,75.3343501878987,1.83960438982523,0
601,train,1900,131045.899999912,1149251045.9,14,14,1,2,3784310.501101995,900829.9926205896,5037725.735683818,-61982.6282606177,52.5112468209264,13.3898388910928,75.3397036903039,1.9329460948385,0
602,train,1900,131046.099999912,1149251046.1,14,14,1,2,3784314.276069303,900829.8865613706,5037727.8334902935,-61989.77534840131,52.5112472157473,13.3898330055178,75.345307662707,2.0861747418214,0
603,train,1900,131046.299999912,1149251046.3,15,14,1,2,3784313.155646254,900828.4645777722,5037727.186571135,-62001.96506868837,52.5112476637601,13.3898265742282,75.351123480844,2.27519278285672,0
604,train,1900,131046.499999912,1149251046.5,15,14,1,2,3784312.4352313275,900829.3686842321,5037723.789832054,-62014.502324213405,52.5112479593424,13.3898195905399,75.3571007090897,2.46267403465758,0
605,train,1900,131046.699999912,1149251046.6999998,15,14,1,2,3784308.309553212,900830.4027156287,5037719.439280435,-62029.97274281351,52.5112481123856,13.3898120835474,75.3631674565327,2.61310173274088,0
606,train,1900,131046.899999912,1149251046.9,16,14,1,2,3784308.1487459545,900830.5641435954,5037717.105280487,-62042.06740915649,52.5112482302156,13.3898042103774,75.3692285016613,2.70579594331529,0
607,train,1900,131047.099999912,1149251047.1,16,14,1,2,3784306.903415311,900830.8496980113,5037714.572132523,-62054.50694048839,52.5112481106558,13.3897961526708,75.3751601677931,2.74263709212472,0
608,train,1900,131047.299999912,1149251047.3,16,14,1,2,3784308.5967908273,900830.0164727245,5037717.00312644,-62062.67949691257,52.5112481538139,13.3897880485163,75.3808259874296,2.73916884192767,0
609,train,1900,131047.499999912,1149251047.5,15,14,1,2,3784311.0625279886,900828.0045001822,5037719.182939722,-62070.83688271732,52.511248185464,13.389779998609,75.3860942383013,2.71385974283005,0
610,train,1900,131047.699999912,1149251047.6999998,15,14,1,2,3784312.473472311,900827.2080919348,5037718.766613468,-62080.45809336728,52.5112480770793,13.3897720415925,75.3908567687389,2.68803268638961,0
611,train,1900,131047.899999912,1149251047.9,15,14,1,2,3784309.7603893476,900826.0176111223,5037720.698439015,-62091.4952339427,52.5112477251208,13.389764162366,75.3950285193532,2.68587810080939,0
612,train,1900,131048.099999912,1149251048.1,15,14,1,2,3784308.0977320494,900827.084162399,5037719.014435521,-62103.754681023755,52.5112473666813,13.3897562173035,75.3985425366369,2.72449513740723,0
613,train,1900,131048.299999912,1149251048.3,15,14,1,2,3784306.7183334953,900826.1727615446,5037718.997828525,-62115.23360684468,52.5112469906609,13.3897480844557,75.4013444635779,2.80861606076573,0
614,train,1900,131048.499999912,1149251048.5,15,14,1,2,3784310.1242854157,900826.0119101492,5037720.681297888,-62122.26480067922,52.5112466437652,13.3897396582527,75.4033942543298,2.9300448077391,0
615,train,1900,131048.699999912,1149251048.6999998,15,14,1,2,3784309.115000194,900822.3910244115,5037722.532581955,-62132.83346334527,52.5112462942658,13.389730847702,75.404672776013,3.07440646800316,0
616,train,1900,131048.899999912,1149251048.9,15,14,1,2,3784306.9567996995,900821.6597045445,5037723.835692588,-62143.97881921408,52.5112458512353,13.3897216061218,75.4051789410384,3.22589743074131,0
617,train,1900,131049.099999912,1149251049.1,14,14,1,2,3784308.6213157703,900821.0779405505,5037725.258244204,-62152.63321797327,52.51124540096,13.3897119223511,75.4049322753052,3.37652839750001,0
618,train,1900,131049.299999912,1149251049.3,14,14,1,2,3784305.290311338,900822.2519729761,5037725.178020825,-62164.25616380698,52.5112447454863,13.3897018157261,75.4039717639919,3.52724462668234,0
619,train,1900,131049.499999912,1149251049.5,14,14,1,2,3784303.512315698,900819.5236356618,5037724.652412182,-62176.25033360773,52.5112440643811,13.389691275558,75.402350029047,3.67992172044219,0
620,train,1900,131049.699999912,1149251049.6999998,15,14,1,2,3784308.1120994356,900818.7861812854,5037727.956082719,-62182.06831550746,52.511243505978,13.3896803041983,75.4001312733565,3.83468793181801,0
621,train,1900,131049.899999912,1149251049.9,16,14,1,2,3784311.404363318,900816.2318246656,5037732.323227855,-62188.44591799852,52.5112424219136,13.3896689124067,75.397387607642,3.98455067608613,0
622,train,1900,131050.099999912,1149251050.1,15,14,1,2,3784311.4737491403,900815.5997643644,5037735.6767476965,-62196.40554938315,52.5112412944096,13.3896571377373,75.3941943509096,4.13083774535438,0
623,train,1900,131050.299999912,1149251050.3,14,13,1,2,3784307.754505789,900805.6419862637,5037739.936593845,-62208.487202544435,52.5112400768805,13.3896449653736,75.3906304806841,4.27827247807402,0
624,train,1900,131050.499999912,1149251050.5,15,14,1,2,3784314.2000116487,900812.8651272078,5037740.2814293,-62212.36300972823,52.5112386346677,13.3896323611665,75.3867708988046,4.42561125425834,0
625,train,1900,131050.699999912,1149251050.6999998,15,14,1,2,3784316.654636792,900813.2674753519,5037739.994622797,-62221.56994767519,52.5112371779637,13.3896193325373,75.3826677417825,4.57174952976343,0
626,train,1900,131050.899999912,1149251050.9,14,13,1,2,3784303.2594780736,900816.0542784906,5037735.904307218,-62241.392725404345,52.5112356304421,13.3896058858144,75.3783539572095,4.7066916339618,0
627,train,1900,131051.099999912,1149251051.1,15,14,1,3,3784322.2264495576,900811.6160752849,5037742.862855618,-62237.97338422079,52.5112342821174,13.3895920441874,75.3738557584587,4.81818655559729,0
628,train,1900,131051.299999912,1149251051.3,13,12,1,3,3784296.601053094,900821.0885662603,5037701.264625482,-62286.3413761114,52.5112329709479,13.3895779083458,75.3692028190154,4.90180182682337,0
629,train,1900,131051.499999912,1149251051.5,14,13,1,3,3784318.1479244432,900814.6474037459,5037716.076606342,-62277.12349304626,52.5112317279922,13.3895635111035,75.3644334382703,4.96767514999508,0
630,train,1900,131051.699999912,1149251051.6999998,14,12,1,3,3784300.6316663674,900820.0560297024,5037702.887319148,-62304.378288369735,52.5112305974815,13.389548895642,75.3595979677182,5.03028004832296,0
